team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
ari_2014_1,2014,ari,1,lac,0.59,0.53,0.53,0.51,29.8,14.2,51.3,0.35
atl_2014_1,2014,atl,1,no,0.71,0.79,0.71,0.68,-10.8,-11.1,-10.3,0.63
bal_2014_1,2014,bal,1,cin,0.5,0.63,0.47,0.76,-9.8,-37.7,32.5,0.34
buf_2014_1,2014,buf,1,chi,0.62,0.63,0.45,0.82,-11.8,-15.5,-2.8,0.71
car_2014_1,2014,car,1,tb,0.6,0.59,0.59,0.55,15.4,21.1,2.1,0.44
chi_2014_1,2014,chi,1,buf,0.61,0.78,0.62,0.74,-28.5,-28.4,-28.6,0.57
cin_2014_1,2014,cin,1,bal,0.74,0.68,0.61,0.64,14.1,23.3,-13.6,0.67
cle_2014_1,2014,cle,1,pit,0.58,0.69,0.48,0.84,-14.8,-38.4,11.5,0.51
dal_2014_1,2014,dal,1,sf,0.38,0.53,0.4,0.84,-33.8,-63.6,-6.9,0.45
den_2014_1,2014,den,1,ind,0.71,0.79,0.67,0.78,6.9,5.3,16.1,0.43
det_2014_1,2014,det,1,nyg,0.78,0.69,0.77,0.44,48.1,54.7,38.5,0.39
gb_2014_1,2014,gb,1,sea,0.58,0.67,0.52,0.76,-16.8,-10.3,-22.7,0.56
hou_2014_1,2014,hou,1,was,0.5,0.51,0.49,0.56,-4.6,6.5,-23,0.53
ind_2014_1,2014,ind,1,den,0.57,0.63,0.52,0.64,-10.2,-16.9,-2.1,0.55
jax_2014_1,2014,jax,1,phi,0.57,0.53,0.51,0.49,26,33.7,15.1,0.36
kc_2014_1,2014,kc,1,ten,0.24,0.27,0.29,0.36,-38.5,-65.2,-2.8,0.65
lac_2014_1,2014,lac,1,ari,0.46,0.46,0.45,0.45,-13,-31.1,24.5,0.62
lar_2014_1,2014,lar,1,min,0.18,0.23,0.17,0.58,-37.9,-72.1,-6.8,0.55
lv_2014_1,2014,lv,1,nyj,0.39,0.39,0.45,0.35,-9.8,-25.3,5.8,0.52
mia_2014_1,2014,mia,1,ne,0.74,0.66,0.47,0.84,30.2,43.9,0.1,0.55
min_2014_1,2014,min,1,lar,0.78,0.68,0.54,0.82,28.3,38.8,12.6,0.64
ne_2014_1,2014,ne,1,mia,0.49,0.52,0.39,0.71,-0.8,9.6,-10,0.44
no_2014_1,2014,no,1,atl,0.48,0.63,0.49,0.77,-42.2,-60,-8.4,0.64
nyg_2014_1,2014,nyg,1,det,0.33,0.4,0.33,0.58,-31.7,-84.4,27.8,0.57
nyj_2014_1,2014,nyj,1,lv,0.58,0.5,0.43,0.65,7.9,-17,55.4,0.64
phi_2014_1,2014,phi,1,jax,0.46,0.44,0.33,0.63,-10.9,-46.9,38.5,0.65
pit_2014_1,2014,pit,1,cle,0.62,0.76,0.73,0.63,-29,-25.9,-31.8,0.65
sea_2014_1,2014,sea,1,gb,0.88,0.85,0.59,0.99,31.7,42.4,15.1,0.55
sf_2014_1,2014,sf,1,dal,0.84,0.8,0.71,0.72,28.7,49.4,-6.6,0.57
tb_2014_1,2014,tb,1,car,0.42,0.41,0.34,0.62,-11.2,-54.5,31.1,0.58
ten_2014_1,2014,ten,1,kc,0.79,0.69,0.7,0.62,40.7,35.5,61,0.51
was_2014_1,2014,was,1,hou,0.47,0.56,0.42,0.74,-3.6,-39.5,23.7,0.33
ari_2014_2,2014,ari,2,nyg,0.66,0.48,0.37,0.63,13.5,1.9,31.6,0.87
atl_2014_2,2014,atl,2,cin,0.45,0.53,0.42,0.72,-26.2,-90.5,4.4,0.58
bal_2014_2,2014,bal,2,pit,0.79,0.59,0.6,0.62,47.2,78.1,-8.6,0.65
buf_2014_2,2014,buf,2,mia,0.72,0.61,0.68,0.45,13.8,7.6,26.8,0.77
car_2014_2,2014,car,2,det,0.71,0.74,0.67,0.57,3.4,-6.7,30.7,0.58
chi_2014_2,2014,chi,2,sf,0.68,0.68,0.65,0.47,21.5,12.5,35.4,0.42
cin_2014_2,2014,cin,2,atl,0.69,0.72,0.72,0.69,23.1,37.4,-10.6,0.36
cle_2014_2,2014,cle,2,no,0.56,0.63,0.52,0.67,-19.6,-3.8,-40.1,0.62
dal_2014_2,2014,dal,2,ten,0.72,0.64,0.46,0.77,8.2,25.6,-46.1,0.78
den_2014_2,2014,den,2,kc,0.83,0.89,0.9,0.54,5.9,-13.8,34.9,0.59
det_2014_2,2014,det,2,car,0.51,0.57,0.52,0.49,-4,-36.6,47.7,0.42
gb_2014_2,2014,gb,2,nyj,0.75,0.73,0.6,0.59,2.2,-4.4,9.1,0.73
hou_2014_2,2014,hou,2,lv,0.54,0.65,0.7,0.68,-15.4,-6.6,-35,0.48
ind_2014_2,2014,ind,2,phi,0.47,0.52,0.47,0.55,-20.4,-40.6,7.9,0.59
jax_2014_2,2014,jax,2,was,0,0.01,0.08,0.34,-41.2,-70.2,-16.5,0.5
kc_2014_2,2014,kc,2,den,0.45,0.66,0.55,0.67,-34.3,-79.8,29.8,0.4
lac_2014_2,2014,lac,2,sea,0.65,0.77,0.71,0.57,-16.2,-23.3,-2.4,0.56
lar_2014_2,2014,lar,2,tb,0.5,0.59,0.51,0.62,-21.8,-52.7,-3.7,0.55
lv_2014_2,2014,lv,2,hou,0.47,0.58,0.44,0.78,-25.1,-73.9,-2.8,0.53
mia_2014_2,2014,mia,2,buf,0.41,0.63,0.55,0.65,-14.2,-68.4,33.5,0.12
min_2014_2,2014,min,2,ne,0.32,0.3,0.3,0.49,-1.4,-27.4,14.6,0.4
ne_2014_2,2014,ne,2,min,0.78,0.56,0.66,0.53,40.6,36.8,48.3,0.75
no_2014_2,2014,no,2,cle,0.62,0.75,0.58,0.89,-22.2,-33.4,-9.8,0.57
nyg_2014_2,2014,nyg,2,ari,0.49,0.57,0.5,0.57,5.2,16.2,-7.5,0.26
nyj_2014_2,2014,nyj,2,gb,0.54,0.58,0.48,0.65,-4.4,-16.4,33.5,0.47
phi_2014_2,2014,phi,2,ind,0.69,0.73,0.61,0.73,17.9,11,24.9,0.37
pit_2014_2,2014,pit,2,bal,0.46,0.47,0.3,0.85,-6.9,-38.2,17.2,0.51
sea_2014_2,2014,sea,2,lac,0.59,0.71,0.58,0.87,-16.9,-40.6,18.7,0.5
sf_2014_2,2014,sf,2,chi,0.36,0.36,0.36,0.51,-15.8,-40.2,45.8,0.56
tb_2014_2,2014,tb,2,lar,0.55,0.65,0.57,0.69,-10.9,-46.8,24.5,0.44
ten_2014_2,2014,ten,2,dal,0.47,0.45,0.34,0.91,0.4,14.1,-9.5,0.51
was_2014_2,2014,was,2,jax,0.86,0.73,0.66,0.74,45.9,40.5,65.4,0.57
ari_2014_3,2014,ari,3,sf,0.59,0.64,0.65,0.51,-12,-21.5,12.7,0.61
atl_2014_3,2014,atl,3,tb,0.87,0.76,0.79,0.61,30.5,22.3,49.4,0.72
bal_2014_3,2014,bal,3,cle,0.5,0.64,0.68,0.61,-39.4,-108.2,12.1,0.66
buf_2014_3,2014,buf,3,lac,0.54,0.54,0.41,0.68,-9.3,-70,40.6,0.64
car_2014_3,2014,car,3,pit,0.39,0.56,0.44,0.66,-37.8,-32.3,-42.6,0.47
chi_2014_3,2014,chi,3,nyj,0.66,0.53,0.46,0.58,27.7,23,36,0.62
cin_2014_3,2014,cin,3,ten,0.65,0.63,0.45,0.76,0.8,10.6,-11.3,0.66
cle_2014_3,2014,cle,3,bal,0.65,0.81,0.87,0.66,-6.9,-27.7,7.7,0.37
dal_2014_3,2014,dal,3,lar,0.6,0.69,0.68,0.59,-14.2,-31.3,9.4,0.54
den_2014_3,2014,den,3,sea,0.67,0.61,0.59,0.39,15.8,-4.8,45.9,0.6
det_2014_3,2014,det,3,gb,0.69,0.57,0.46,0.64,42.5,28.5,59.4,0.46
gb_2014_3,2014,gb,3,det,0.56,0.54,0.52,0.52,0.9,0,1.9,0.58
hou_2014_3,2014,hou,3,nyg,0.43,0.54,0.52,0.42,-24.7,-31.7,-20.4,0.48
ind_2014_3,2014,ind,3,jax,0.62,0.73,0.66,0.57,-23.7,-34.5,-8.8,0.65
jax_2014_3,2014,jax,3,ind,0.41,0.52,0.4,0.67,-37.2,-59.6,3.9,0.61
kc_2014_3,2014,kc,3,mia,0.67,0.61,0.64,0.53,15.6,24.7,-2.8,0.58
lac_2014_3,2014,lac,3,buf,0.61,0.69,0.9,0.44,-8.4,-10.4,-4.8,0.54
lar_2014_3,2014,lar,3,dal,0.63,0.61,0.52,0.62,9.1,-24.6,39.8,0.53
lv_2014_3,2014,lv,3,ne,0.57,0.46,0.41,0.55,14.9,-2.2,34.4,0.62
mia_2014_3,2014,mia,3,kc,0.49,0.55,0.39,0.78,-1.7,-45.5,31.6,0.39
min_2014_3,2014,min,3,no,0.33,0.38,0.4,0.35,-27.4,-59.5,9.8,0.56
ne_2014_3,2014,ne,3,lv,0.57,0.5,0.49,0.54,11.9,4.1,21.7,0.56
no_2014_3,2014,no,3,min,0.73,0.73,0.66,0.64,17.2,-5.2,64.5,0.5
nyg_2014_3,2014,nyg,3,hou,0.67,0.75,0.62,0.82,-1.7,-17.6,33.5,0.5
nyj_2014_3,2014,nyj,3,chi,0.39,0.3,0.28,0.46,7.6,-0.9,25.3,0.5
phi_2014_3,2014,phi,3,was,0.61,0.6,0.67,0.13,-28.2,-58.8,19.5,0.93
pit_2014_3,2014,pit,3,car,0.8,0.95,0.76,1,-23.8,-31.4,7.9,0.7
sea_2014_3,2014,sea,3,den,0.77,0.69,0.58,0.74,32.8,6.9,91.8,0.55
sf_2014_3,2014,sf,3,ari,0.56,0.72,0.57,0.71,-19.1,-48.2,26.7,0.45
tb_2014_3,2014,tb,3,atl,0.07,0.11,0.15,0.25,-28.2,-81.4,15.3,0.35
ten_2014_3,2014,ten,3,cin,0.27,0.41,0.31,0.68,-26.6,-32.4,-22.3,0.29
was_2014_3,2014,was,3,phi,0.49,0.71,0.65,0.63,-12.6,-72.7,115.6,0.17
atl_2014_4,2014,atl,4,min,0.53,0.79,0.61,0.82,-50.4,-96,-16.5,0.53
bal_2014_4,2014,bal,4,car,0.84,0.99,0.98,0.73,-8.7,-68.8,62,0.57
buf_2014_4,2014,buf,4,hou,0.53,0.37,0.35,0.51,28.5,13.7,68.6,0.53
car_2014_4,2014,car,4,bal,0.31,0.51,0.55,0.46,-58.9,-117.5,-5.7,0.58
chi_2014_4,2014,chi,4,gb,0.44,0.59,0.54,0.65,-36.2,-74.6,30.6,0.53
dal_2014_4,2014,dal,4,no,0.76,0.81,0.69,0.82,1.9,4.1,-5.4,0.59
det_2014_4,2014,det,4,nyj,0.64,0.7,0.62,0.67,-3.1,4.6,-11.3,0.53
gb_2014_4,2014,gb,4,chi,0.79,0.89,0.81,0.57,-0.1,-7.7,6,0.54
hou_2014_4,2014,hou,4,buf,0.63,0.45,0.48,0.28,33.9,35.2,30.8,0.59
ind_2014_4,2014,ind,4,ten,0.67,0.68,0.78,0.51,5.1,11.8,-12.7,0.58
jax_2014_4,2014,jax,4,lac,0.36,0.44,0.36,0.56,-35.1,-68.9,37,0.61
kc_2014_4,2014,kc,4,ne,1,0.95,0.82,0.89,40.9,56.7,12.9,0.57
lac_2014_4,2014,lac,4,jax,0.64,0.68,0.69,0.44,-0.2,-17,17.1,0.55
lv_2014_4,2014,lv,4,mia,0.4,0.31,0.31,0.46,-9.7,-53.8,27.6,0.71
mia_2014_4,2014,mia,4,lv,0.61,0.57,0.59,0.56,7.5,2.8,18.9,0.59
min_2014_4,2014,min,4,atl,0.6,0.75,0.69,0.78,-32.8,-31.5,-35.1,0.63
ne_2014_4,2014,ne,4,kc,0.26,0.39,0.34,0.49,-52,-87.2,-25.1,0.6
no_2014_4,2014,no,4,dal,0.42,0.6,0.51,0.57,-37.3,-56.2,-17.7,0.48
nyg_2014_4,2014,nyg,4,was,0.81,0.69,0.59,0.67,28.7,58,-17,0.69
nyj_2014_4,2014,nyj,4,det,0.48,0.56,0.41,0.87,-30.4,-54.1,0.9,0.67
phi_2014_4,2014,phi,4,sf,0.53,0.4,0.36,0.46,4.9,5.8,4.1,0.73
pit_2014_4,2014,pit,4,tb,0.43,0.62,0.6,0.6,-38.9,-52.6,-16.6,0.47
sf_2014_4,2014,sf,4,phi,0.6,0.54,0.47,0.74,45.3,40.9,59.2,0.19
tb_2014_4,2014,tb,4,pit,0.62,0.57,0.49,0.74,6.3,-8.7,30.7,0.63
ten_2014_4,2014,ten,4,ind,0.37,0.51,0.42,0.67,-46.2,-87.6,-1.3,0.6
was_2014_4,2014,was,4,nyg,0.32,0.34,0.21,0.73,-27.4,-48.2,-3.7,0.62
ari_2014_5,2014,ari,5,den,0.43,0.48,0.44,0.54,-9.9,-22.6,12.3,0.43
atl_2014_5,2014,atl,5,nyg,0.52,0.57,0.5,0.51,-15.6,-24.9,-6.3,0.58
bal_2014_5,2014,bal,5,ind,0.65,0.56,0.4,0.78,18.2,18.2,18.1,0.61
buf_2014_5,2014,buf,5,det,0.55,0.37,0.38,0.47,35.2,46.5,14.2,0.52
car_2014_5,2014,car,5,chi,0.64,0.55,0.41,0.71,4.9,-15.9,44.9,0.76
chi_2014_5,2014,chi,5,car,0.47,0.57,0.58,0.48,1.7,5.4,-3.5,0.26
cin_2014_5,2014,cin,5,ne,0.46,0.59,0.55,0.6,-17.1,-41.7,2.1,0.39
cle_2014_5,2014,cle,5,ten,0.43,0.63,0.54,0.68,-49.3,-94.6,4.9,0.58
dal_2014_5,2014,dal,5,hou,0.6,0.66,0.6,0.69,-6,32.2,-38.1,0.5
den_2014_5,2014,den,5,ari,0.82,0.82,0.69,0.76,22.6,16.5,32.4,0.54
det_2014_5,2014,det,5,buf,0.5,0.42,0.37,0.57,27.5,14.4,56.2,0.38
gb_2014_5,2014,gb,5,min,0.77,0.69,0.57,0.78,26.2,26.6,25.4,0.59
hou_2014_5,2014,hou,5,dal,0.57,0.57,0.36,0.84,8.8,2.5,15.7,0.48
ind_2014_5,2014,ind,5,bal,0.62,0.48,0.41,0.61,26.4,42.2,-8.9,0.59
jax_2014_5,2014,jax,5,pit,0.39,0.28,0.25,0.55,7.3,11.3,1.3,0.54
kc_2014_5,2014,kc,5,sf,0.57,0.57,0.52,0.57,-5.1,-3.6,-6.4,0.6
lac_2014_5,2014,lac,5,nyj,0.74,0.69,0.7,0.61,21.9,27.7,13.2,0.57
lar_2014_5,2014,lar,5,phi,0.57,0.71,0.63,0.74,-6.3,-19.9,10.9,0.33
min_2014_5,2014,min,5,gb,0.37,0.32,0.27,0.57,-5.6,11.2,-20.7,0.55
ne_2014_5,2014,ne,5,cin,0.72,0.74,0.73,0.67,-4.7,-27.3,33.4,0.71
no_2014_5,2014,no,5,tb,0.48,0.62,0.44,0.87,-33.9,-59.9,0.6,0.57
nyg_2014_5,2014,nyg,5,atl,0.63,0.62,0.54,0.67,4.9,-5.8,25,0.57
nyj_2014_5,2014,nyj,5,lac,0.24,0.18,0.16,0.52,-16.7,-54.1,9.9,0.6
phi_2014_5,2014,phi,5,lar,0.53,0.67,0.57,0.76,-33.5,-51.2,6.8,0.6
pit_2014_5,2014,pit,5,jax,0.57,0.61,0.51,0.71,-4.2,-7.1,3,0.52
sea_2014_5,2014,sea,5,was,0.63,0.59,0.49,0.86,-1.2,-44.2,81.4,0.7
sf_2014_5,2014,sf,5,kc,0.65,0.6,0.5,0.7,11.4,-4.7,41,0.6
tb_2014_5,2014,tb,5,no,0.58,0.56,0.55,0.55,2.1,13.6,-17.6,0.58
ten_2014_5,2014,ten,5,cle,0.61,0.8,0.85,0.55,-25.9,-36,-16.1,0.47
was_2014_5,2014,was,5,sea,0.56,0.64,0.64,0.34,-8.7,-21,2.8,0.47
ari_2014_6,2014,ari,6,was,0.54,0.44,0.43,0.53,10.5,7.4,18.9,0.62
atl_2014_6,2014,atl,6,chi,0.37,0.38,0.33,0.6,-25.9,-34.1,-10.1,0.67
bal_2014_6,2014,bal,6,tb,0.78,0.95,0.99,0.74,-24.9,-27.3,-19.3,0.66
buf_2014_6,2014,buf,6,ne,0.55,0.61,0.56,0.55,-15.1,-62.5,56.3,0.56
car_2014_6,2014,car,6,cin,0.53,0.75,0.66,0.74,-24.9,-44,-0.9,0.34
chi_2014_6,2014,chi,6,atl,0.69,0.65,0.55,0.73,25,29,13.1,0.46
cin_2014_6,2014,cin,6,car,0.63,0.74,0.64,0.77,-28.4,-41.4,-11.8,0.71
cle_2014_6,2014,cle,6,pit,0.79,0.68,0.71,0.65,27.7,42.9,8.5,0.68
dal_2014_6,2014,dal,6,sea,0.86,0.78,0.68,0.75,58.2,76.9,30.7,0.33
den_2014_6,2014,den,6,nyj,0.67,0.6,0.6,0.6,17.7,1,63.9,0.6
det_2014_6,2014,det,6,min,0.73,0.52,0.38,0.68,64.3,83.5,15.6,0.41
gb_2014_6,2014,gb,6,mia,0.56,0.64,0.56,0.59,-4,-25.7,20.2,0.44
hou_2014_6,2014,hou,6,ind,0.59,0.7,0.5,0.85,-9.6,-25.8,20.4,0.45
ind_2014_6,2014,ind,6,hou,0.64,0.71,0.63,0.55,-15.1,3.4,-35,0.64
jax_2014_6,2014,jax,6,ten,0.5,0.54,0.48,0.55,-0.4,-7,9.6,0.42
lac_2014_6,2014,lac,6,lv,0.51,0.77,0.69,0.71,-54.3,-60.9,-41.5,0.58
lar_2014_6,2014,lar,6,sf,0.54,0.51,0.41,0.69,0.9,-41.1,50.1,0.59
lv_2014_6,2014,lv,6,lac,0.55,0.79,0.61,0.87,-36.8,-60.5,-10.4,0.46
mia_2014_6,2014,mia,6,gb,0.69,0.64,0.61,0.69,17.6,11.9,26,0.56
min_2014_6,2014,min,6,det,0.36,0.25,0.16,0.77,-1.3,10.9,-14.9,0.64
ne_2014_6,2014,ne,6,buf,0.67,0.78,0.87,0.44,-6,-29.4,27.2,0.49
nyg_2014_6,2014,nyg,6,phi,0.28,0.23,0.22,0.47,-9.5,2.1,-22.9,0.52
nyj_2014_6,2014,nyj,6,den,0.58,0.52,0.47,0.4,3.8,-32.6,36.9,0.66
phi_2014_6,2014,phi,6,nyg,0.82,0.56,0.42,0.71,50.4,66,28.4,0.75
pit_2014_6,2014,pit,6,cle,0.36,0.48,0.38,0.61,-37.7,-101.2,-8.1,0.53
sea_2014_6,2014,sea,6,dal,0.42,0.3,0.23,0.67,-2,-28.3,19.9,0.73
sf_2014_6,2014,sf,6,lar,0.63,0.6,0.63,0.51,12.8,16.9,6.7,0.53
tb_2014_6,2014,tb,6,bal,0.19,0.49,0.4,0.71,-68.3,-138.9,-15.1,0.37
ten_2014_6,2014,ten,6,jax,0.42,0.53,0.43,0.62,-33.1,-57.7,11.3,0.59
was_2014_6,2014,was,6,ari,0.51,0.49,0.43,0.65,1,-12.7,26.8,0.55
ari_2014_7,2014,ari,7,lv,0.57,0.59,0.57,0.62,-2.6,-12.6,12.1,0.54
atl_2014_7,2014,atl,7,bal,0.4,0.44,0.37,0.66,-12.4,-48.3,13.9,0.45
bal_2014_7,2014,bal,7,atl,0.73,0.62,0.64,0.59,24.8,31.7,7.3,0.65
buf_2014_7,2014,buf,7,min,0.58,0.42,0.33,0.67,32.8,57,7.1,0.55
car_2014_7,2014,car,7,gb,0.45,0.48,0.46,0.46,-19.5,-39.7,0.4,0.63
chi_2014_7,2014,chi,7,mia,0.42,0.46,0.35,0.73,-23.1,-56.9,11.1,0.6
cin_2014_7,2014,cin,7,ind,0.23,0.2,0.23,0.42,-30.1,-33.5,-25.9,0.68
cle_2014_7,2014,cle,7,jax,0.31,0.22,0.26,0.35,4.9,56,-39.4,0.47
dal_2014_7,2014,dal,7,nyg,0.67,0.79,0.92,0.63,-15.2,-50.2,28.8,0.55
den_2014_7,2014,den,7,sf,0.88,1,0.91,0.81,8.8,0.2,34.8,0.49
det_2014_7,2014,det,7,no,0.5,0.41,0.37,0.5,9,-20.1,73,0.59
gb_2014_7,2014,gb,7,car,0.77,0.81,0.77,0.75,6.4,-5.3,25.1,0.57
hou_2014_7,2014,hou,7,pit,0.57,0.55,0.51,0.58,11.3,-4.4,36.1,0.47
ind_2014_7,2014,ind,7,cin,0.89,0.68,0.64,0.63,55.2,51.1,66.1,0.67
jax_2014_7,2014,jax,7,cle,0.7,0.47,0.18,0.84,50.8,44.7,57.9,0.61
kc_2014_7,2014,kc,7,lac,0.63,0.67,0.58,0.7,-8.4,-5.4,-14.3,0.62
lac_2014_7,2014,lac,7,kc,0.61,0.67,0.55,0.65,-13.8,-44.1,15.1,0.64
lar_2014_7,2014,lar,7,sea,0.78,0.8,0.75,0.67,-12.7,-40.6,27.3,0.83
lv_2014_7,2014,lv,7,ari,0.53,0.59,0.49,0.62,-17.2,-39.9,2.1,0.61
mia_2014_7,2014,mia,7,chi,0.69,0.73,0.64,0.75,14.7,24.9,-7,0.41
min_2014_7,2014,min,7,buf,0.56,0.41,0.3,0.72,12.6,22.7,-10.7,0.72
ne_2014_7,2014,ne,7,nyj,0.56,0.69,0.62,0.62,-30.6,-44.2,-18.3,0.63
no_2014_7,2014,no,7,det,0.75,0.69,0.64,0.5,16.3,13.8,20.3,0.66
nyg_2014_7,2014,nyg,7,dal,0.54,0.63,0.7,0.49,-23.1,-90.2,21.5,0.61
nyj_2014_7,2014,nyj,7,ne,0.67,0.75,0.62,0.77,-11.9,-27,27.1,0.61
pit_2014_7,2014,pit,7,hou,0.74,0.72,0.67,0.57,-3.6,-23.6,20.4,0.8
sea_2014_7,2014,sea,7,lar,0.51,0.77,0.69,0.73,-21.8,-72,24.4,0.2
sf_2014_7,2014,sf,7,den,0.35,0.53,0.46,0.54,-50.7,-82.8,-12.7,0.58
ten_2014_7,2014,ten,7,was,0.58,0.52,0.4,0.71,5.8,-12.5,25.7,0.61
was_2014_7,2014,was,7,ten,0.4,0.38,0.38,0.48,-11.4,-22,-0.3,0.59
ari_2014_8,2014,ari,8,phi,0.59,0.57,0.52,0.6,6.8,2.3,16.2,0.55
atl_2014_8,2014,atl,8,det,0.61,0.68,0.55,0.78,-14.8,-36.9,24.8,0.62
bal_2014_8,2014,bal,8,cin,0.55,0.43,0.34,0.67,11.5,14,9.8,0.65
buf_2014_8,2014,buf,8,nyj,0.72,0.58,0.63,0.54,27.3,60.4,-21.2,0.68
car_2014_8,2014,car,8,sea,0.53,0.44,0.31,0.67,15.4,16,14.7,0.54
chi_2014_8,2014,chi,8,ne,0.44,0.68,0.56,0.74,-42,-103.1,27.7,0.43
cin_2014_8,2014,cin,8,bal,0.75,0.58,0.41,0.76,35.8,63.2,4,0.66
cle_2014_8,2014,cle,8,lv,0.51,0.52,0.65,0.39,-10.1,-28,23.1,0.61
dal_2014_8,2014,dal,8,was,0.44,0.47,0.33,0.75,-15.9,-30,0.9,0.56
den_2014_8,2014,den,8,lac,0.72,0.78,0.62,0.89,6.7,-5.1,37.5,0.49
det_2014_8,2014,det,8,atl,0.58,0.53,0.52,0.39,3.6,2.5,4.8,0.64
gb_2014_8,2014,gb,8,no,0.33,0.46,0.46,0.44,-45,-57.7,-28.4,0.58
hou_2014_8,2014,hou,8,ten,0.55,0.59,0.48,0.74,-5.7,-12.8,17.7,0.51
ind_2014_8,2014,ind,8,pit,0.45,0.61,0.47,0.91,-43.4,-91.2,27.7,0.6
jax_2014_8,2014,jax,8,mia,0.51,0.48,0.35,0.72,7.2,29.6,-24.7,0.51
kc_2014_8,2014,kc,8,lar,0.78,0.67,0.58,0.74,14.7,21.2,4.6,0.8
lac_2014_8,2014,lac,8,den,0.5,0.67,0.58,0.51,-33.8,-48.8,-17.5,0.52
lar_2014_8,2014,lar,8,kc,0.3,0.33,0.25,0.59,-7.3,-28.4,15,0.33
lv_2014_8,2014,lv,8,cle,0.52,0.55,0.58,0.44,-19.2,-71.4,46.6,0.67
mia_2014_8,2014,mia,8,jax,0.55,0.56,0.35,0.92,-4.8,-0.6,-10.4,0.58
min_2014_8,2014,min,8,tb,0.6,0.63,0.53,0.62,3.2,-9.2,21.6,0.5
ne_2014_8,2014,ne,8,chi,0.62,0.72,0.81,0.48,-28.8,-32.7,-24.5,0.71
no_2014_8,2014,no,8,gb,0.9,0.87,0.72,0.88,29.8,23.8,45.6,0.57
nyj_2014_8,2014,nyj,8,buf,0.42,0.44,0.27,0.78,-13.7,-72.4,27.4,0.56
phi_2014_8,2014,phi,8,ari,0.6,0.6,0.48,0.69,-2.9,-14.6,16.9,0.62
pit_2014_8,2014,pit,8,ind,0.79,0.99,0.95,0.6,-12.6,-8.1,-40.5,0.48
sea_2014_8,2014,sea,8,car,0.67,0.54,0.43,0.67,24.1,53.1,5.5,0.65
tb_2014_8,2014,tb,8,min,0.4,0.41,0.41,0.44,-13.7,-35.4,28,0.54
ten_2014_8,2014,ten,8,hou,0.61,0.65,0.54,0.57,-23.7,-19.5,-27.6,0.76
was_2014_8,2014,was,8,dal,0.69,0.57,0.51,0.68,26.5,43.1,-6.5,0.63
ari_2014_9,2014,ari,9,dal,0.74,0.57,0.51,0.59,52.6,68.6,31.7,0.5
bal_2014_9,2014,bal,9,pit,0.56,0.47,0.44,0.42,-23.3,-66.5,34.4,1
car_2014_9,2014,car,9,no,0.49,0.38,0.29,0.59,11.2,12.4,9.9,0.6
cin_2014_9,2014,cin,9,jax,0.51,0.67,0.52,0.8,-38.1,-52.9,-18.6,0.61
cle_2014_9,2014,cle,9,tb,0.42,0.4,0.39,0.43,-20.4,-26.7,-11.4,0.7
dal_2014_9,2014,dal,9,ari,0.44,0.43,0.32,0.64,-4.2,-11.6,4.7,0.53
den_2014_9,2014,den,9,ne,0.49,0.56,0.5,0.51,11.4,-4,43.2,0.2
hou_2014_9,2014,hou,9,phi,0.39,0.4,0.38,0.57,-1.5,8.5,-12.4,0.41
ind_2014_9,2014,ind,9,nyg,0.73,0.66,0.6,0.52,12.5,-0.3,44.1,0.69
jax_2014_9,2014,jax,9,cin,0.59,0.72,0.58,0.74,-12.2,-16.4,-8.9,0.43
kc_2014_9,2014,kc,9,nyj,0.56,0.67,0.53,0.8,-21.9,-45.2,8.2,0.57
lac_2014_9,2014,lac,9,mia,0.12,0.09,0.09,0.33,-22.2,-69.9,25.3,0.47
lar_2014_9,2014,lar,9,sf,0.53,0.4,0.33,0.58,17.3,9.5,34.7,0.61
lv_2014_9,2014,lv,9,sea,0.49,0.4,0.37,0.41,6,-2.6,14.5,0.6
mia_2014_9,2014,mia,9,lac,1,0.71,0.67,0.64,86.2,119.3,42.9,0.59
min_2014_9,2014,min,9,was,0.62,0.66,0.51,0.79,-2.9,-5.2,-0.5,0.55
ne_2014_9,2014,ne,9,den,0.78,0.67,0.6,0.55,11.6,4.7,33,0.85
no_2014_9,2014,no,9,car,0.71,0.6,0.46,0.72,26.2,37.3,8.5,0.62
nyg_2014_9,2014,nyg,9,ind,0.42,0.48,0.44,0.49,-25.2,-28.1,-18.2,0.6
nyj_2014_9,2014,nyj,9,kc,0.53,0.61,0.59,0.51,-15.2,-26.8,-1.9,0.54
phi_2014_9,2014,phi,9,hou,0.72,0.63,0.49,0.84,23.6,24.5,22.4,0.61
pit_2014_9,2014,pit,9,bal,0.78,0.87,0.91,0.57,23.4,8.3,56.1,0.3
sea_2014_9,2014,sea,9,lv,0.64,0.62,0.46,0.81,35.7,29.3,54.1,0.28
sf_2014_9,2014,sf,9,lar,0.54,0.42,0.4,0.55,34.9,37.3,32.5,0.4
tb_2014_9,2014,tb,9,cle,0.61,0.58,0.51,0.61,22.6,3.7,43,0.39
was_2014_9,2014,was,9,min,0.46,0.53,0.43,0.67,-28.2,-48.1,0.5,0.62
ari_2014_10,2014,ari,10,lar,0.66,0.49,0.45,0.48,41.5,58.2,17.6,0.55
