p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
justinreid_kc_2022_6,kc_2022_6,justinreid_kc_2022,kc_2022,justinreid,49048,s,kc,1,11,11.0,5.5,0,0,0,0,0,0,0,0,0,6,2022,6
keiseannixon_gb_2022_6,gb_2022_6,keiseannixon_gb_2022,gb_2022,keiseannixon,56167,cb,gb,1,19,9.5,6.3,0,0,0,0,0,0,0,0,0,6,2022,6
jayceehorn_car_2022_6,car_2022_6,jayceehorn_car_2022,car_2022,jayceehorn,83375,cb,car,1,9,9.0,4.5,0,0,0,0,0,0,0,0,0,6,2022,6
cadensterns_den_2022_6,den_2022_6,cadensterns_den_2022,den_2022,cadensterns,76725,s,den,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,6,2022,6
buddabaker_ari_2022_6,ari_2022_6,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,6,2022,6
frankieluvu_car_2022_6,car_2022_6,frankieluvu_car_2022,car_2022,frankieluvu,51028,lb,car,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,6,2022,6
joshjones_sea_2022_6,sea_2022_6,joshjones_sea_2022,sea_2022,joshjones,11816,s,sea,1,6,6.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
mikehughes_det_2022_6,det_2022_6,mikehughes_det_2022,det_2022,mikehughes,34057,cb,det,1,18,6.0,6.0,0,0,0,0,0,0,0,0,0,6,2022,6
rodneymcleod_ind_2022_6,ind_2022_6,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,5,5.0,2.5,0,0,0,0,0,0,0,0,0,6,2022,6
chuckclark_bal_2022_6,bal_2022_6,chuckclark_bal_2022,bal_2022,chuckclark,11941,s,bal,1,10,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
ericrowe_mia_2022_6,mia_2022_6,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
jalenpitre_hou_2022_6,hou_2022_6,jalenpitre_hou_2022,hou_2022,jalenpitre,57737,s,hou,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
granthaley_lar_2022_6,lar_2022_6,granthaley_lar_2022,lar_2022,granthaley,50473,cb,lar,1,9,4.5,2.3,0,0,0,0,0,0,0,0,0,6,2022,6
daronbland_dal_2022_6,dal_2022_6,daronbland_dal_2022,dal_2022,daronbland,56158,cb,dal,1,34,4.3,3.4,0,0,0,0,0,0,0,0,0,6,2022,6
juanthornhill_kc_2022_6,kc_2022_6,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,12,4.0,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
jonathanowens_hou_2022_6,hou_2022_6,jonathanowens_hou_2022,hou_2022,jonathanowens,66930,s,hou,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
malikhooker_dal_2022_6,dal_2022_6,malikhooker_dal_2022,dal_2022,malikhooker,11770,s,dal,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,6,2022,6
jonasgriffith_den_2022_6,den_2022_6,jonasgriffith_den_2022,den_2022,jonasgriffith,35858,lb,den,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,6,2022,6
nasiradderley_lac_2022_6,lac_2022_6,nasiradderley_lac_2022,lac_2022,nasiradderley,33880,s,lac,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
lavontedavid_tb_2022_6,tb_2022_6,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
javelinguidry_lv_2022_6,lv_2022_6,javelinguidry_lv_2022,lv_2022,javelinguidry,56262,cb,lv,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
tariqwoolen_sea_2022_6,sea_2022_6,tariqwoolen_sea_2022,sea_2022,tariqwoolen,61790,cb,sea,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
derekstingleyjr_hou_2022_6,hou_2022_6,derekstingleyjr_hou_2022,hou_2022,derekstingleyjr,98253,cb,hou,1,3,3.0,1.5,0,0,0,0,0,0,0,0,0,6,2022,6
devinlloyd_jax_2022_6,jax_2022_6,devinlloyd_jax_2022,jax_2022,devinlloyd,58238,lb,jax,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
rodericteamer_lv_2022_6,lv_2022_6,rodericteamer_lv_2022,lv_2022,rodericteamer,51405,s,lv,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
paulsonadebo_no_2022_6,no_2022_6,paulsonadebo_no_2022,no_2022,paulsonadebo,52280,cb,no,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
mykalwalker_atl_2022_6,atl_2022_6,mykalwalker_atl_2022,atl_2022,mykalwalker,57834,lb,atl,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
joseyjewell_den_2022_6,den_2022_6,joseyjewell_den_2022,den_2022,joseyjewell,50720,lb,den,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
erickendricks_min_2022_6,min_2022_6,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
dregreenlaw_sf_2022_6,sf_2022_6,dregreenlaw_sf_2022,sf_2022,dregreenlaw,51503,lb,sf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
kendallfuller_was_2022_6,was_2022_6,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
jahlanitavai_ne_2022_6,ne_2022_6,jahlanitavai_ne_2022,ne_2022,jahlanitavai,51055,lb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
jawhaunbentley_ne_2022_6,ne_2022_6,jawhaunbentley_ne_2022,ne_2022,jawhaunbentley,50966,lb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
genostone_bal_2022_6,bal_2022_6,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
troyandersen_atl_2022_6,atl_2022_6,troyandersen_atl_2022,atl_2022,troyandersen,57317,lb,atl,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
fabianmoreau_nyg_2022_6,nyg_2022_6,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,4,,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
marcowilson_ari_2022_6,ari_2022_6,marcowilson_ari_2022,ari_2022,marcowilson,55592,cb,ari,1,1,,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
bobbyokereke_ind_2022_6,ind_2022_6,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,5,,2.5,0,0,0,0,0,0,0,0,0,6,2022,6
jordynbrooks_sea_2022_6,sea_2022_6,jordynbrooks_sea_2022,sea_2022,jordynbrooks,50851,lb,sea,1,1,,1.0,0,0,0,0,0,0,0,0,0,6,2022,6
carltondavis_tb_2022_6,tb_2022_6,carltondavis_tb_2022,tb_2022,carltondavis,49335,cb,tb,1,2,,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
caseyhaywardjr_atl_2022_6,atl_2022_6,caseyhaywardjr_atl_2022,atl_2022,caseyhaywardjr,7064,cb,atl,1,4,,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
ryanneal_sea_2022_6,sea_2022_6,ryanneal_sea_2022,sea_2022,ryanneal,49132,s,sea,1,4,,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
nickscott_lar_2022_6,lar_2022_6,nickscott_lar_2022,lar_2022,nickscott,49012,s,lar,1,4,,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
tyrannmathieu_no_2022_6,no_2022_6,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,5,,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
brandinechols_nyj_2022_6,nyj_2022_6,brandinechols_nyj_2022,nyj_2022,brandinechols,98900,cb,nyj,1,2,,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
bradleyroby_no_2022_6,no_2022_6,bradleyroby_no_2022,no_2022,bradleyroby,8666,cb,no,1,14,,7.0,0,0,0,0,0,0,0,0,0,6,2022,6
christiankirksey_hou_2022_6,hou_2022_6,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,10,,10.0,0,0,0,0,0,0,0,0,0,6,2022,6
terrancemitchell_ten_2022_6,ten_2022_6,terrancemitchell_ten_2022,ten_2022,terrancemitchell,8888,cb,ten,1,3,,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
rachadwildgoose_was_2022_6,was_2022_6,rachadwildgoose_was_2022,was_2022,rachadwildgoose,83111,cb,was,1,16,,16.0,0,0,0,0,0,0,0,0,0,6,2022,6
garretwallow_hou_2022_6,hou_2022_6,garretwallow_hou_2022,hou_2022,garretwallow,60761,lb,hou,1,9,,4.5,0,0,0,0,0,0,0,0,0,6,2022,6
jordanhicks_min_2022_6,min_2022_6,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,5,,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
jacobphillips_cle_2022_6,cle_2022_6,jacobphillips_cle_2022,cle_2022,jacobphillips,57942,lb,cle,1,2,,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
jamindavis_was_2022_6,was_2022_6,jamindavis_was_2022,was_2022,jamindavis,57905,lb,was,1,2,,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
nevillehewitt_hou_2022_6,hou_2022_6,nevillehewitt_hou_2022,hou_2022,nevillehewitt,9836,lb,hou,1,2,,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
xaviermckinney_nyg_2022_6,nyg_2022_6,xaviermckinney_nyg_2022,nyg_2022,xaviermckinney,55775,s,nyg,1,5,,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
darnellsavage_gb_2022_6,gb_2022_6,darnellsavage_gb_2022,gb_2022,darnellsavage,34247,s,gb,1,5,,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
marcusjones_ne_2022_6,ne_2022_6,marcusjones_ne_2022,ne_2022,marcusjones,55717,cb,ne,1,8,,8.0,0,0,0,0,0,0,0,0,0,6,2022,6
siranneal_buf_2022_6,buf_2022_6,siranneal_buf_2022,buf_2022,siranneal,27130,cb,buf,1,17,,2.8,0,0,0,0,0,0,0,0,0,6,2022,6
jourdanlewis_dal_2022_6,dal_2022_6,jourdanlewis_dal_2022,dal_2022,jourdanlewis,11846,cb,dal,1,43,21.5,14.3,0,0,0,0,0,0,0,0,0,6,2022,6
kwaunwilliams_den_2022_6,den_2022_6,kwaunwilliams_den_2022,den_2022,kwaunwilliams,9332,cb,den,1,38,19.0,12.7,0,0,0,0,0,0,0,0,0,6,2022,6
mylesbryant_ne_2022_6,ne_2022_6,mylesbryant_ne_2022,ne_2022,mylesbryant,43336,cb,ne,1,18,18.0,9.0,0,0,0,0,0,0,0,0,0,6,2022,6
cobybryant_sea_2022_6,sea_2022_6,cobybryant_sea_2022,sea_2022,cobybryant,55088,cb,sea,1,16,16.0,8.0,0,0,0,0,0,0,0,0,0,6,2022,6
kennymooreii_ind_2022_6,ind_2022_6,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,30,15.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
essangbassey_den_2022_6,den_2022_6,essangbassey_den_2022,den_2022,essangbassey,45258,s,den,1,14,14.0,14.0,0,0,0,0,0,0,0,0,0,6,2022,6
gregnewsomeii_cle_2022_6,cle_2022_6,gregnewsomeii_cle_2022,cle_2022,gregnewsomeii,83341,cb,cle,1,14,14.0,14.0,0,0,0,0,0,0,0,0,0,6,2022,6
johnathanabram_lv_2022_6,lv_2022_6,johnathanabram_lv_2022,lv_2022,johnathanabram,34646,s,lv,1,12,12.0,6.0,0,0,0,0,0,0,0,0,0,6,2022,6
brycecallahan_lac_2022_6,lac_2022_6,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,24,12.0,12.0,0,0,0,0,0,0,0,0,0,6,2022,6
antoinewinfieldjr_tb_2022_6,tb_2022_6,antoinewinfieldjr_tb_2022,tb_2022,antoinewinfieldjr,42475,s,tb,1,12,12.0,12.0,0,0,0,0,0,0,0,0,0,6,2022,6
richiegrant_atl_2022_6,atl_2022_6,richiegrant_atl_2022,atl_2022,richiegrant,43196,s,atl,1,11,11.0,11.0,0,0,0,0,0,0,0,0,0,6,2022,6
desmondkingii_hou_2022_6,hou_2022_6,desmondkingii_hou_2022,hou_2022,desmondkingii,11906,cb,hou,1,32,10.7,5.3,0,0,0,0,0,0,0,0,0,6,2022,6
samwebb_lv_2022_6,lv_2022_6,samwebb_lv_2022,lv_2022,samwebb,134606,cb,lv,1,10,10.0,3.3,0,0,0,0,0,0,0,0,0,6,2022,6
arthurmaulet_pit_2022_6,pit_2022_6,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,20,10.0,10.0,0,0,0,0,0,0,0,0,0,6,2022,6
rasuldouglas_gb_2022_6,gb_2022_6,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,20,10.0,10.0,0,0,0,0,0,0,0,0,0,6,2022,6
justonburris_car_2022_6,car_2022_6,justonburris_car_2022,car_2022,justonburris,10752,s,car,1,10,10.0,10.0,0,0,0,0,0,0,0,0,0,6,2022,6
josiahscott_phi_2022_6,phi_2022_6,josiahscott_phi_2022,phi_2022,josiahscott,55634,cb,phi,1,38,9.5,7.6,0,0,0,0,0,0,0,0,0,6,2022,6
myleshartsfield_car_2022_6,car_2022_6,myleshartsfield_car_2022,car_2022,myleshartsfield,49159,s,car,1,9,9.0,9.0,0,0,0,0,0,0,0,0,0,6,2022,6
ljariussneed_kc_2022_6,kc_2022_6,ljariussneed_kc_2022,kc_2022,ljariussneed,40588,cb,kc,1,18,9.0,9.0,0,0,0,0,0,0,0,0,0,6,2022,6
trenorwood_pit_2022_6,pit_2022_6,trenorwood_pit_2022,pit_2022,trenorwood,55675,s,pit,1,9,9.0,4.5,0,0,0,0,0,0,0,0,0,6,2022,6
kyledugger_ne_2022_6,ne_2022_6,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,9,9.0,4.5,0,0,0,0,0,0,0,0,0,6,2022,6
rogermccreary_ten_2022_6,ten_2022_6,rogermccreary_ten_2022,ten_2022,rogermccreary,83176,cb,ten,1,33,8.3,4.7,0,0,0,0,0,0,0,0,0,6,2022,6
joshuakalu_ten_2022_6,ten_2022_6,joshuakalu_ten_2022,ten_2022,joshuakalu,51203,s,ten,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,6,2022,6
kwonalexander_nyj_2022_6,nyj_2022_6,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,8,8.0,2.7,0,0,0,0,0,0,0,0,0,6,2022,6
jayronkearse_dal_2022_6,dal_2022_6,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,6,2022,6
harrisonsmith_min_2022_6,min_2022_6,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,8,8.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
anthonybrown_dal_2022_6,dal_2022_6,anthonybrown_dal_2022,dal_2022,anthonybrown,10823,cb,dal,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,6,2022,6
vonnbell_cin_2022_6,cin_2022_6,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,8,8.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
chandonsullivan_min_2022_6,min_2022_6,chandonsullivan_min_2022,min_2022,chandonsullivan,49349,cb,min,1,23,7.7,5.8,0,0,0,0,0,0,0,0,0,6,2022,6
michaelcarterii_nyj_2022_6,nyj_2022_6,michaelcarterii_nyj_2022,nyj_2022,michaelcarterii,60644,cb,nyj,1,22,7.3,7.3,0,0,0,0,0,0,0,0,0,6,2022,6
adrianamos_gb_2022_6,gb_2022_6,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,7,7.0,3.5,0,0,0,0,0,0,0,0,0,6,2022,6
ronnieharrison_cle_2022_6,cle_2022_6,ronnieharrison_cle_2022,cle_2022,ronnieharrison,49206,s,cle,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,6,2022,6
rockyasin_lv_2022_6,lv_2022_6,rockyasin_lv_2022,lv_2022,rockyasin,49564,cb,lv,1,7,7.0,3.5,0,0,0,0,0,0,0,0,0,6,2022,6
brandonstephens_bal_2022_6,bal_2022_6,brandonstephens_bal_2022,bal_2022,brandonstephens,45644,cb,bal,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,6,2022,6
andrewadams_ten_2022_6,ten_2022_6,andrewadams_ten_2022,ten_2022,andrewadams,11240,s,ten,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,6,2022,6
jalenthompson_ari_2022_6,ari_2022_6,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,6,2022,6
ajparker_det_2022_6,det_2022_6,ajparker_det_2022,det_2022,ajparker,55983,cb,det,1,19,6.3,6.3,0,0,0,0,0,0,0,0,0,6,2022,6
jessiebatesiii_cin_2022_6,cin_2022_6,jessiebatesiii_cin_2022,cin_2022,jessiebatesiii,49162,s,cin,1,6,6.0,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
amikrobertson_lv_2022_6,lv_2022_6,amikrobertson_lv_2022,lv_2022,amikrobertson,55619,cb,lv,1,12,6.0,6.0,0,0,0,0,0,0,0,0,0,6,2022,6
talanoahufanga_sf_2022_6,sf_2022_6,talanoahufanga_sf_2022,sf_2022,talanoahufanga,83903,s,sf,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,6,2022,6
dariouswilliams_jax_2022_6,jax_2022_6,dariouswilliams_jax_2022,jax_2022,dariouswilliams,55724,cb,jax,1,12,6.0,3.0,0,0,0,0,0,0,0,0,0,6,2022,6
mikehilton_cin_2022_6,cin_2022_6,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,12,6.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
isaiahsimmons_ari_2022_6,ari_2022_6,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,lb,ari,1,22,5.5,5.5,0,0,0,0,0,0,0,0,0,6,2022,6
trevondiggs_dal_2022_6,dal_2022_6,trevondiggs_dal_2022,dal_2022,trevondiggs,41817,cb,dal,1,11,5.5,5.5,0,0,0,0,0,0,0,0,0,6,2022,6
corylittleton_car_2022_6,car_2022_6,corylittleton_car_2022,car_2022,corylittleton,11190,lb,car,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
deealford_atl_2022_6,atl_2022_6,deealford_atl_2022,atl_2022,deealford,110542,cb,atl,1,35,5.0,3.5,0,0,0,0,0,0,0,0,0,6,2022,6
taronjohnson_buf_2022_6,buf_2022_6,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,25,5.0,4.2,0,0,0,0,0,0,0,0,0,6,2022,6
grantdelpit_cle_2022_6,cle_2022_6,grantdelpit_cle_2022,cle_2022,grantdelpit,60685,s,cle,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
kylergordon_chi_2022_6,chi_2022_6,kylergordon_chi_2022,chi_2022,kylergordon,83451,cb,chi,1,35,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
adoreejackson_nyg_2022_6,nyg_2022_6,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
mikeedwards_tb_2022_6,tb_2022_6,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,6,2022,6
darnayholmes_nyg_2022_6,nyg_2022_6,darnayholmes_nyg_2022,nyg_2022,darnayholmes,56247,cb,nyg,1,28,4.7,3.1,0,0,0,0,0,0,0,0,0,6,2022,6
chaunceygardnerjohnson_phi_2022_6,phi_2022_6,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,6,2022,6
jalenramsey_lar_2022_6,lar_2022_6,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,6,2022,6
damarionwilliams_bal_2022_6,bal_2022_6,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,29,4.1,4.1,0,0,0,0,0,0,0,0,0,6,2022,6
byronmurphyjr_ari_2022_6,ari_2022_6,byronmurphyjr_ari_2022,ari_2022,byronmurphyjr,44027,cb,ari,1,8,4.0,2.7,0,0,0,0,0,0,0,0,0,6,2022,6
chidobeawuzie_cin_2022_6,cin_2022_6,chidobeawuzie_cin_2022,cin_2022,chidobeawuzie,11815,cb,cin,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
treflowers_cin_2022_6,cin_2022_6,treflowers_cin_2022,cin_2022,treflowers,49059,cb,cin,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
dontejackson_car_2022_6,car_2022_6,dontejackson_car_2022,car_2022,dontejackson,49377,cb,car,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
julianlove_nyg_2022_6,nyg_2022_6,julianlove_nyg_2022,nyg_2022,julianlove,51081,s,nyg,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
jaylinnhawkins_atl_2022_6,atl_2022_6,jaylinnhawkins_atl_2022,atl_2022,jaylinnhawkins,51423,s,atl,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
kamugrugierhill_hou_2022_6,hou_2022_6,kamugrugierhill_hou_2022,hou_2022,kamugrugierhill,10842,lb,hou,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
devondrecampbell_gb_2022_6,gb_2022_6,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
cjhenderson_car_2022_6,car_2022_6,cjhenderson_car_2022,car_2022,cjhenderson,55593,cb,car,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
benjaminstjuste_was_2022_6,was_2022_6,benjaminstjuste_was_2022,was_2022,benjaminstjuste,56061,cb,was,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
shaqthompson_car_2022_6,car_2022_6,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
kaderkohou_mia_2022_6,mia_2022_6,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,12,4.0,4.0,0,0,0,0,0,0,0,0,0,6,2022,6
jackjones_ne_2022_6,ne_2022_6,jackjones_ne_2022,ne_2022,jackjones,29050,cb,ne,1,8,4.0,2.0,0,0,0,0,0,0,0,0,0,6,2022,6
deommodorelenoir_sf_2022_6,sf_2022_6,deommodorelenoir_sf_2022,sf_2022,deommodorelenoir,55686,cb,sf,1,38,3.8,3.5,0,0,0,0,0,0,0,0,0,6,2022,6
donovanwilson_dal_2022_6,dal_2022_6,donovanwilson_dal_2022,dal_2022,donovanwilson,49408,s,dal,1,7,3.5,2.3,0,0,0,0,0,0,0,0,0,6,2022,6
natehobbs_lv_2022_6,lv_2022_6,natehobbs_lv_2022,lv_2022,natehobbs,55948,cb,lv,1,20,3.3,2.5,0,0,0,0,0,0,0,0,0,6,2022,6
