team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
lac_2022_1,2022,lac,1,lv,0.73,0.64,0.69,0.3,0.78,0.72,0.59,0.47
lac_2022_3,2022,lac,3,jax,0.35,0.52,0.54,0.03,0.3,0.25,0.58,0.48
lac_2022_5,2022,lac,5,cle,0.54,0.75,0.61,0.8,0.32,0.4,0.34,0.53
gb_2022_2,2022,gb,2,chi,0.77,0.86,0.8,0.69,0.54,1.0,0.15,0.59
gb_2022_4,2022,gb,4,ne,0.59,0.73,0.55,0.7,0.48,0.65,0.33,0.41
gb_2022_1,2022,gb,1,min,0.41,0.61,0.43,0.8,0.28,0.35,0.38,0.52
gb_2022_3,2022,gb,3,tb,0.56,0.62,0.59,0.28,0.49,0.51,0.58,0.55
gb_2022_5,2022,gb,5,nyg,0.49,0.71,0.58,0.64,0.21,0.28,0.35,0.7
ind_2022_2,2022,ind,2,jax,0.0,0.0,0.08,0.24,0.31,0.14,0.69,0.56
ind_2022_4,2022,ind,4,ten,0.26,0.41,0.52,0.0,0.35,0.42,0.38,0.33
ind_2022_1,2022,ind,1,hou,0.42,0.53,0.49,0.37,0.47,0.41,0.77,0.31
ind_2022_3,2022,ind,3,kc,0.6,0.43,0.41,0.29,0.63,0.53,0.88,0.92
ind_2022_5,2022,ind,5,den,0.35,0.25,0.26,0.39,0.57,0.6,0.46,0.58
mia_2022_2,2022,mia,2,bal,0.51,0.97,0.8,0.53,0.18,0.0,0.76,0.13
mia_2022_4,2022,mia,4,cin,0.37,0.61,0.65,0.29,0.28,0.24,0.6,0.36
mia_2022_1,2022,mia,1,ne,0.63,0.59,0.57,0.35,0.63,0.6,0.65,0.59
mia_2022_3,2022,mia,3,buf,0.71,0.88,0.86,0.59,0.44,0.47,0.59,0.54
mia_2022_5,2022,mia,5,nyj,0.29,0.54,0.38,0.75,0.19,0.29,0.26,0.42
nyj_2022_2,2022,nyj,2,cle,0.53,0.75,0.68,0.36,0.2,0.26,0.36,0.75
nyj_2022_4,2022,nyj,4,pit,0.59,0.51,0.52,0.42,0.61,0.64,0.51,0.71
nyj_2022_1,2022,nyj,1,bal,0.36,0.48,0.43,0.34,0.43,0.34,0.88,0.35
nyj_2022_3,2022,nyj,3,cin,0.36,0.44,0.37,0.49,0.32,0.31,0.58,0.69
nyj_2022_5,2022,nyj,5,mia,0.75,0.83,0.64,0.87,0.48,0.62,0.27,0.75
det_2022_2,2022,det,2,was,0.73,0.76,0.59,0.75,0.51,0.49,0.67,0.79
det_2022_4,2022,det,4,sea,0.29,0.69,0.6,0.59,0.0,0.23,0.0,0.49
det_2022_1,2022,det,1,phi,0.55,0.74,0.57,0.83,0.34,0.46,0.26,0.54
det_2022_3,2022,det,3,min,0.41,0.63,0.56,0.42,0.31,0.43,0.27,0.36
det_2022_5,2022,det,5,ne,0.22,0.37,0.3,0.43,0.21,0.1,0.52,0.6
ten_2022_2,2022,ten,2,buf,0.13,0.28,0.24,0.28,0.26,0.32,0.55,0.36
ten_2022_4,2022,ten,4,ind,0.68,0.73,0.61,0.71,0.52,0.38,1.0,0.63
ten_2022_1,2022,ten,1,nyg,0.53,0.63,0.76,0.14,0.49,0.61,0.34,0.43
ten_2022_3,2022,ten,3,lv,0.68,0.85,0.74,0.63,0.38,0.38,0.73,0.67
ten_2022_5,2022,ten,5,was,0.44,0.51,0.44,0.62,0.39,0.41,0.67,0.65
jax_2022_2,2022,jax,2,ind,1.0,0.81,0.9,0.34,1.0,0.92,0.66,0.53
jax_2022_4,2022,jax,4,phi,0.29,0.27,0.33,0.1,0.44,0.55,0.38,0.61
jax_2022_1,2022,jax,1,was,0.46,0.59,0.46,0.88,0.42,0.4,0.66,0.42
jax_2022_3,2022,jax,3,lac,0.74,0.77,0.81,0.37,0.6,0.51,0.98,0.58
jax_2022_5,2022,jax,5,hou,0.52,0.61,0.53,0.46,0.43,0.44,0.49,0.57
atl_2022_2,2022,atl,2,lar,0.35,0.55,0.59,0.25,0.29,0.39,0.32,0.42
atl_2022_4,2022,atl,4,cle,0.6,0.61,0.3,0.75,0.53,0.59,0.46,0.64
atl_2022_1,2022,atl,1,no,0.6,0.72,0.57,0.73,0.37,0.5,0.19,0.72
atl_2022_3,2022,atl,3,sea,0.63,0.82,0.59,0.88,0.35,0.38,0.51,0.64
atl_2022_5,2022,atl,5,tb,0.4,0.61,0.51,0.57,0.3,0.39,0.37,0.42
