team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
cle_2022_1,2022,cle,1,car,0.64,0.71,0.48,0.77,0.48,0.58,0.37,0.65
cle_2022_3,2022,cle,3,pit,0.53,0.82,0.69,0.57,0.26,0.45,0.24,0.45
was_2022_2,2022,was,2,det,0.32,0.58,0.5,0.28,0.21,0.39,0.28,0.32
was_2022_1,2022,was,1,jax,0.5,0.67,0.58,0.3,0.32,0.5,0.15,0.55
was_2022_3,2022,was,3,phi,0.22,0.27,0.23,0.47,0.23,0.21,0.81,0.69
ne_2022_2,2022,ne,2,pit,0.65,0.82,0.61,0.85,0.45,0.56,0.42,0.48
ne_2022_1,2022,ne,1,mia,0.45,0.5,0.4,0.46,0.42,0.47,0.57,0.59
ne_2022_3,2022,ne,3,bal,0.3,0.62,0.36,0.78,0.1,0.39,0.0,0.35
buf_2022_2,2022,buf,2,ten,0.92,0.8,0.73,0.28,0.79,0.81,0.68,0.82
buf_2022_1,2022,buf,1,lar,0.82,0.73,0.7,0.11,0.78,0.7,0.83,0.62
buf_2022_3,2022,buf,3,mia,0.42,0.71,0.59,0.26,0.23,0.27,0.51,0.31
no_2022_2,2022,no,2,tb,0.39,0.29,0.23,0.51,0.58,0.52,0.82,0.49
no_2022_1,2022,no,1,atl,0.48,0.76,0.49,0.9,0.25,0.44,0.25,0.42
no_2022_3,2022,no,3,car,0.42,0.6,0.6,0.18,0.47,0.6,0.4,0.05
dal_2022_2,2022,dal,2,cin,0.75,0.73,0.59,0.55,0.64,0.62,0.74,0.65
dal_2022_1,2022,dal,1,tb,0.28,0.26,0.27,0.48,0.41,0.54,0.39,0.5
dal_2022_3,2022,dal,3,nyg,0.74,0.88,0.66,0.85,0.44,0.58,0.24,0.68
pit_2022_2,2022,pit,2,ne,0.32,0.56,0.44,0.58,0.16,0.39,0.15,0.47
pit_2022_1,2022,pit,1,cin,0.59,0.49,0.44,0.19,0.67,0.63,0.74,0.6
pit_2022_3,2022,pit,3,cle,0.52,0.8,0.55,0.79,0.26,0.32,0.43,0.43
hou_2022_2,2022,hou,2,den,0.29,0.39,0.28,0.54,0.36,0.5,0.32,0.35
hou_2022_1,2022,hou,1,ind,0.53,0.59,0.56,0.26,0.41,0.52,0.42,0.71
hou_2022_3,2022,hou,3,chi,0.42,0.39,0.36,0.25,0.38,0.68,0.18,0.82
bal_2022_2,2022,bal,2,mia,0.59,0.87,1.0,0.18,0.07,0.25,0.43,1.0
bal_2022_1,2022,bal,1,nyj,0.72,0.8,0.71,0.23,0.56,0.58,0.6,0.54
bal_2022_3,2022,bal,3,ne,0.79,0.93,0.62,1.0,0.45,0.62,0.22,0.76
kc_2022_2,2022,kc,2,lac,0.59,0.72,0.58,0.5,0.37,0.43,0.62,0.68
kc_2022_1,2022,kc,1,ari,0.68,0.91,0.75,0.3,0.41,0.46,0.64,0.46
kc_2022_3,2022,kc,3,ind,0.46,0.54,0.52,0.14,0.61,0.6,0.7,0.04
lv_2022_2,2022,lv,2,ari,0.54,0.63,0.55,0.34,0.44,0.57,0.31,0.57
lv_2022_1,2022,lv,1,lac,0.31,0.36,0.3,0.47,0.31,0.29,0.71,0.6
lv_2022_3,2022,lv,3,ten,0.37,0.6,0.58,0.33,0.18,0.26,0.42,0.52
min_2022_2,2022,min,2,phi,0.15,0.36,0.31,0.51,0.07,0.31,0.13,0.56
min_2022_1,2022,min,1,gb,0.65,0.83,0.63,0.66,0.38,0.55,0.18,0.62
min_2022_3,2022,min,3,det,0.59,0.83,0.57,0.76,0.38,0.44,0.57,0.33
cin_2022_2,2022,cin,2,dal,0.33,0.38,0.39,0.26,0.31,0.4,0.46,0.65
cin_2022_1,2022,cin,1,pit,0.41,0.37,0.36,0.24,0.58,0.55,0.79,0.4
cin_2022_3,2022,cin,3,nyj,0.68,0.71,0.65,0.38,0.63,0.65,0.52,0.48
nyg_2022_2,2022,nyg,2,car,0.53,0.53,0.49,0.25,0.46,0.65,0.14,0.71
nyg_2022_1,2022,nyg,1,ten,0.4,0.62,0.4,0.72,0.23,0.25,0.71,0.51
nyg_2022_3,2022,nyg,3,dal,0.29,0.59,0.41,0.75,0.11,0.34,0.15,0.42
chi_2022_2,2022,chi,2,gb,0.17,0.43,0.0,0.76,0.0,0.22,0.11,0.61
chi_2022_1,2022,chi,1,sf,0.47,0.5,0.44,0.34,0.54,0.64,0.45,0.35
chi_2022_3,2022,chi,3,hou,0.65,0.6,0.32,0.75,0.67,0.63,0.75,0.53
lac_2022_2,2022,lac,2,kc,0.5,0.68,0.56,0.37,0.31,0.41,0.5,0.52
lac_2022_1,2022,lac,1,lv,0.72,0.7,0.69,0.31,0.7,0.7,0.52,0.46
lac_2022_3,2022,lac,3,jax,0.3,0.48,0.48,0.0,0.23,0.23,0.59,0.47
gb_2022_2,2022,gb,2,chi,0.77,0.91,0.79,0.68,0.51,1.0,0.13,0.58
gb_2022_1,2022,gb,1,min,0.43,0.68,0.44,0.8,0.2,0.35,0.34,0.51
gb_2022_3,2022,gb,3,tb,0.48,0.59,0.51,0.31,0.39,0.47,0.59,0.54
ind_2022_2,2022,ind,2,jax,0.0,0.0,0.07,0.22,0.24,0.13,0.7,0.48
ind_2022_1,2022,ind,1,hou,0.46,0.58,0.47,0.43,0.45,0.44,0.75,0.31
ind_2022_3,2022,ind,3,kc,0.55,0.46,0.4,0.29,0.5,0.46,0.86,0.91
mia_2022_2,2022,mia,2,bal,0.47,1.0,0.76,0.56,0.06,0.0,0.67,0.13
mia_2022_1,2022,mia,1,ne,0.6,0.61,0.51,0.43,0.55,0.6,0.54,0.59
mia_2022_3,2022,mia,3,buf,0.57,0.81,0.74,0.51,0.29,0.4,0.6,0.53
nyj_2022_2,2022,nyj,2,cle,0.52,0.84,0.67,0.47,0.09,0.25,0.28,0.75
nyj_2022_1,2022,nyj,1,bal,0.32,0.51,0.41,0.41,0.27,0.29,0.78,0.34
nyj_2022_3,2022,nyj,3,cin,0.37,0.43,0.33,0.48,0.31,0.35,0.61,0.68
det_2022_2,2022,det,2,was,0.75,0.82,0.61,0.7,0.49,0.5,0.72,0.79
det_2022_1,2022,det,1,phi,0.46,0.71,0.48,0.8,0.22,0.42,0.22,0.54
det_2022_3,2022,det,3,min,0.42,0.69,0.56,0.44,0.24,0.42,0.25,0.35
ten_2022_2,2022,ten,2,buf,0.06,0.23,0.17,0.24,0.13,0.27,0.53,0.35
ten_2022_1,2022,ten,1,nyg,0.53,0.69,0.75,0.19,0.4,0.58,0.28,0.42
ten_2022_3,2022,ten,3,lv,0.67,0.9,0.75,0.59,0.32,0.4,0.65,0.66
jax_2022_2,2022,jax,2,ind,1.0,0.83,0.87,0.3,1.0,0.91,0.71,0.58
jax_2022_1,2022,jax,1,was,0.52,0.67,0.48,0.84,0.41,0.43,0.7,0.41
jax_2022_3,2022,jax,3,lac,0.67,0.81,0.77,0.4,0.46,0.44,1.0,0.58
atl_2022_2,2022,atl,2,lar,0.38,0.57,0.58,0.22,0.28,0.42,0.36,0.42
atl_2022_1,2022,atl,1,no,0.58,0.74,0.54,0.69,0.32,0.51,0.11,0.72
atl_2022_3,2022,atl,3,sea,0.61,0.91,0.63,0.88,0.2,0.32,0.47,0.64
lac_2022_2,2022,lac,2,kc,0.5,0.68,0.56,0.37,0.31,0.41,0.5,0.52
lac_2022_1,2022,lac,1,lv,0.72,0.7,0.69,0.31,0.7,0.7,0.52,0.46
lac_2022_3,2022,lac,3,jax,0.3,0.48,0.48,0.0,0.23,0.23,0.59,0.47
