p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
treflowers_cin_2022_7,cin_2022_7,treflowers_cin_2022,cin_2022,treflowers,49059,cb,cin,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
jaylinnhawkins_atl_2022_7,atl_2022_7,jaylinnhawkins_atl_2022,atl_2022,jaylinnhawkins,51423,s,atl,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
kamugrugierhill_hou_2022_7,hou_2022_7,kamugrugierhill_hou_2022,hou_2022,kamugrugierhill,10842,lb,hou,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
devondrecampbell_gb_2022_7,gb_2022_7,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
cjhenderson_car_2022_7,car_2022_7,cjhenderson_car_2022,car_2022,cjhenderson,55593,cb,car,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
benjaminstjuste_was_2022_7,was_2022_7,benjaminstjuste_was_2022,was_2022,benjaminstjuste,56061,cb,was,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
kaderkohou_mia_2022_7,mia_2022_7,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,12,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
jackjones_ne_2022_7,ne_2022_7,jackjones_ne_2022,ne_2022,jackjones,29050,cb,ne,1,8,4.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
deommodorelenoir_sf_2022_7,sf_2022_7,deommodorelenoir_sf_2022,sf_2022,deommodorelenoir,55686,cb,sf,1,38,3.8,3.5,0,0,0,0,0,0,0,0,0,7,2022,7
donovanwilson_dal_2022_7,dal_2022_7,donovanwilson_dal_2022,dal_2022,donovanwilson,49408,s,dal,1,7,3.5,2.3,0,0,0,0,0,0,0,0,0,7,2022,7
samuelwomack_sf_2022_7,sf_2022_7,samuelwomack_sf_2022,sf_2022,samuelwomack,65771,cb,sf,1,3,3.0,1.5,0,0,0,0,0,0,0,0,0,7,2022,7
jaylonjones_chi_2022_7,chi_2022_7,jaylonjones_chi_2022,chi_2022,jaylonjones,49374,cb,chi,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
seanmurphybunting_tb_2022_7,tb_2022_7,seanmurphybunting_tb_2022,tb_2022,seanmurphybunting,25891,cb,tb,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
kindlevildor_chi_2022_7,chi_2022_7,kindlevildor_chi_2022,chi_2022,kindlevildor,49346,cb,chi,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
germainepratt_cin_2022_7,cin_2022_7,germainepratt_cin_2022,cin_2022,germainepratt,29407,lb,cin,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
damarhamlin_buf_2022_7,buf_2022_7,damarhamlin_buf_2022,buf_2022,damarhamlin,43291,s,buf,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
daxtonhill_cin_2022_7,cin_2022_7,daxtonhill_cin_2022,cin_2022,daxtonhill,97519,s,cin,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
benniemann_ari_2022_7,ari_2022_7,benniemann_ari_2022,ari_2022,benniemann,51099,lb,ari,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
deanmarlowe_atl_2022_7,atl_2022_7,deanmarlowe_atl_2022,atl_2022,deanmarlowe,9966,s,atl,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
patrickqueen_bal_2022_7,bal_2022_7,patrickqueen_bal_2022,bal_2022,patrickqueen,57941,lb,bal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
jabrillpeppers_ne_2022_7,ne_2022_7,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
deshonelliott_det_2022_7,det_2022_7,deshonelliott_det_2022,det_2022,deshonelliott,28854,s,det,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
denzelperryman_lv_2022_7,lv_2022_7,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
anthonybarr_dal_2022_7,dal_2022_7,anthonybarr_dal_2022,dal_2022,anthonybarr,8644,lb,dal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
tysoncampbell_jax_2022_7,jax_2022_7,tysoncampbell_jax_2022,jax_2022,tysoncampbell,83217,cb,jax,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
jalenreevesmaybin_hou_2022_7,hou_2022_7,jalenreevesmaybin_hou_2022,hou_2022,jalenreevesmaybin,11879,lb,hou,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
joshjackson_pit_2022_7,pit_2022_7,joshjackson_pit_2022,pit_2022,joshjackson,50417,cb,pit,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
nickbolton_kc_2022_7,kc_2022_7,nickbolton_kc_2022,kc_2022,nickbolton,81322,lb,kc,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
marcuspeters_bal_2022_7,bal_2022_7,marcuspeters_bal_2022,bal_2022,marcuspeters,9451,cb,bal,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
demetriusflanniganfowles_sf_2022_7,sf_2022_7,demetriusflanniganfowles_sf_2022,sf_2022,demetriusflanniganfowles,49231,lb,sf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
bryancook_kc_2022_7,kc_2022_7,bryancook_kc_2022,kc_2022,bryancook,55940,s,kc,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
darnellsavage_gb_2022_7,gb_2022_7,darnellsavage_gb_2022,gb_2022,darnellsavage,34247,s,gb,1,4,,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
deealford_atl_2022_7,atl_2022_7,deealford_atl_2022,atl_2022,deealford,110542,cb,atl,1,2,,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
justinbethel_mia_2022_7,mia_2022_7,justinbethel_mia_2022,mia_2022,justinbethel,7654,cb,mia,1,7,,7.0,0,0,0,0,0,0,0,0,0,7,2022,7
erickendricks_min_2022_7,min_2022_7,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,9,,9.0,0,0,0,0,0,0,0,0,0,7,2022,7
jordanhicks_min_2022_7,min_2022_7,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,10,,10.0,0,0,0,0,0,0,0,0,0,7,2022,7
noahigbinoghene_mia_2022_7,mia_2022_7,noahigbinoghene_mia_2022,mia_2022,noahigbinoghene,61155,cb,mia,1,4,,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
kwonalexander_nyj_2022_7,nyj_2022_7,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,5,,2.5,0,0,0,0,0,0,0,0,0,7,2022,7
jalenramsey_lar_2022_7,lar_2022_7,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,9,,4.5,0,0,0,0,0,0,0,0,0,7,2022,7
jaylonjohnson_chi_2022_7,chi_2022_7,jaylonjohnson_chi_2022,chi_2022,jaylonjohnson,56259,cb,chi,1,2,,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
xaviermckinney_nyg_2022_7,nyg_2022_7,xaviermckinney_nyg_2022,nyg_2022,xaviermckinney,55775,s,nyg,1,3,,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
vonnbell_cin_2022_7,cin_2022_7,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,4,,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
kendallfuller_was_2022_7,was_2022_7,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,1,,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
jalenmills_ne_2022_7,ne_2022_7,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,6,,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
adoreejackson_nyg_2022_7,nyg_2022_7,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,3,,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
jairealexander_gb_2022_7,gb_2022_7,jairealexander_gb_2022,gb_2022,jairealexander,49350,cb,gb,1,5,,1.7,0,0,0,0,0,0,0,0,0,7,2022,7
ryanneal_sea_2022_7,sea_2022_7,ryanneal_sea_2022,sea_2022,ryanneal,49132,s,sea,1,9,,9.0,0,0,0,0,0,0,0,0,0,7,2022,7
nickscott_lar_2022_7,lar_2022_7,nickscott_lar_2022,lar_2022,nickscott,49012,s,lar,1,1,,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
tannervallejo_ari_2022_7,ari_2022_7,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,2,,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
jcjackson_lac_2022_7,lac_2022_7,jcjackson_lac_2022,lac_2022,jcjackson,42781,cb,lac,1,1,,1.0,0,0,0,0,0,0,0,0,0,7,2022,7
nasiradderley_lac_2022_7,lac_2022_7,nasiradderley_lac_2022,lac_2022,nasiradderley,33880,s,lac,1,6,,6.0,0,0,0,0,0,0,0,0,0,7,2022,7
rachadwildgoose_was_2022_7,was_2022_7,rachadwildgoose_was_2022,was_2022,rachadwildgoose,83111,cb,was,1,29,29.0,14.5,0,0,0,0,0,0,0,0,0,7,2022,7
kylergordon_chi_2022_7,chi_2022_7,kylergordon_chi_2022,chi_2022,kylergordon,83451,cb,chi,1,19,19.0,19.0,0,0,0,0,0,0,0,0,0,7,2022,7
arthurmaulet_pit_2022_7,pit_2022_7,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,29,14.5,14.5,0,0,0,0,0,0,0,0,0,7,2022,7
byronmurphyjr_ari_2022_7,ari_2022_7,byronmurphyjr_ari_2022,ari_2022,byronmurphyjr,44027,cb,ari,1,14,14.0,14.0,0,0,0,0,0,0,0,0,0,7,2022,7
adrianphillips_ne_2022_7,ne_2022_7,adrianphillips_ne_2022,ne_2022,adrianphillips,9177,s,ne,1,14,14.0,4.7,0,0,0,0,0,0,0,0,0,7,2022,7
taronjohnson_buf_2022_7,buf_2022_7,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,41,13.7,5.9,0,0,0,0,0,0,0,0,0,7,2022,7
richiegrant_atl_2022_7,atl_2022_7,richiegrant_atl_2022,atl_2022,richiegrant,43196,s,atl,1,13,13.0,4.3,0,0,0,0,0,0,0,0,0,7,2022,7
mylesbryant_ne_2022_7,ne_2022_7,mylesbryant_ne_2022,ne_2022,mylesbryant,43336,cb,ne,1,25,12.5,12.5,0,0,0,0,0,0,0,0,0,7,2022,7
antoinewinfieldjr_tb_2022_7,tb_2022_7,antoinewinfieldjr_tb_2022,tb_2022,antoinewinfieldjr,42475,s,tb,1,25,12.5,8.3,0,0,0,0,0,0,0,0,0,7,2022,7
rayshawnjenkins_jax_2022_7,jax_2022_7,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,12,12.0,12.0,0,0,0,0,0,0,0,0,0,7,2022,7
cobybryant_sea_2022_7,sea_2022_7,cobybryant_sea_2022,sea_2022,cobybryant,55088,cb,sea,1,36,12.0,5.1,0,0,0,0,0,0,0,0,0,7,2022,7
kwaunwilliams_den_2022_7,den_2022_7,kwaunwilliams_den_2022,den_2022,kwaunwilliams,9332,cb,den,1,46,11.5,6.6,0,0,0,0,0,0,0,0,0,7,2022,7
bobbymccain_was_2022_7,was_2022_7,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,11,11.0,11.0,0,0,0,0,0,0,0,0,0,7,2022,7
dariouswilliams_jax_2022_7,jax_2022_7,dariouswilliams_jax_2022,jax_2022,dariouswilliams,55724,cb,jax,1,43,10.8,8.6,0,0,0,0,0,0,0,0,0,7,2022,7
kyzirwhite_phi_2022_7,phi_2022_7,kyzirwhite_phi_2022,phi_2022,kyzirwhite,44485,lb,phi,1,10,10.0,5.0,0,0,0,0,0,0,0,0,0,7,2022,7
kennymooreii_ind_2022_7,ind_2022_7,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,19,9.5,6.3,0,0,0,0,0,0,0,0,0,7,2022,7
mikehilton_cin_2022_7,cin_2022_7,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,28,9.3,9.3,0,0,0,0,0,0,0,0,0,7,2022,7
avontemaddox_phi_2022_7,phi_2022_7,avontemaddox_phi_2022,phi_2022,avontemaddox,50543,cb,phi,1,28,9.3,9.3,0,0,0,0,0,0,0,0,0,7,2022,7
kyledugger_ne_2022_7,ne_2022_7,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,9,9.0,9.0,0,0,0,0,0,0,0,0,0,7,2022,7
brycecallahan_lac_2022_7,lac_2022_7,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,27,9.0,9.0,0,0,0,0,0,0,0,0,0,7,2022,7
julianlove_nyg_2022_7,nyg_2022_7,julianlove_nyg_2022,nyg_2022,julianlove,51081,s,nyg,1,17,8.5,3.4,0,0,0,0,0,0,0,0,0,7,2022,7
michaelcarterii_nyj_2022_7,nyj_2022_7,michaelcarterii_nyj_2022,nyj_2022,michaelcarterii,60644,cb,nyj,1,42,8.4,4.7,0,0,0,0,0,0,0,0,0,7,2022,7
kareemjackson_den_2022_7,den_2022_7,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,8,8.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
justinreid_kc_2022_7,kc_2022_7,justinreid_kc_2022,kc_2022,justinreid,49048,s,kc,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,7,2022,7
chaunceygardnerjohnson_phi_2022_7,phi_2022_7,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,7,2022,7
gregnewsomeii_cle_2022_7,cle_2022_7,gregnewsomeii_cle_2022,cle_2022,gregnewsomeii,83341,cb,cle,1,22,7.3,5.5,0,0,0,0,0,0,0,0,0,7,2022,7
ljariussneed_kc_2022_7,kc_2022_7,ljariussneed_kc_2022,kc_2022,ljariussneed,40588,cb,kc,1,22,7.3,5.5,0,0,0,0,0,0,0,0,0,7,2022,7
chandonsullivan_min_2022_7,min_2022_7,chandonsullivan_min_2022,min_2022,chandonsullivan,49349,cb,min,1,42,7.0,5.3,0,0,0,0,0,0,0,0,0,7,2022,7
brandonstephens_bal_2022_7,bal_2022_7,brandonstephens_bal_2022,bal_2022,brandonstephens,45644,cb,bal,1,7,7.0,3.5,0,0,0,0,0,0,0,0,0,7,2022,7
danebelton_nyg_2022_7,nyg_2022_7,danebelton_nyg_2022,nyg_2022,danebelton,101398,s,nyg,1,14,7.0,4.7,0,0,0,0,0,0,0,0,0,7,2022,7
isaiahsimmons_ari_2022_7,ari_2022_7,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,lb,ari,1,14,7.0,3.5,0,0,0,0,0,0,0,0,0,7,2022,7
isaiaholiver_atl_2022_7,atl_2022_7,isaiaholiver_atl_2022,atl_2022,isaiaholiver,50393,cb,atl,1,13,6.5,6.5,0,0,0,0,0,0,0,0,0,7,2022,7
tjedwards_phi_2022_7,phi_2022_7,tjedwards_phi_2022,phi_2022,tjedwards,30737,lb,phi,1,6,6.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
petewerner_no_2022_7,no_2022_7,petewerner_no_2022,no_2022,petewerner,58093,lb,no,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,7,2022,7
derwinjames_lac_2022_7,lac_2022_7,derwinjames_lac_2022,lac_2022,derwinjames,51368,s,lac,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,7,2022,7
mikeford_atl_2022_7,atl_2022_7,mikeford_atl_2022,atl_2022,mikeford,50535,cb,atl,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,7,2022,7
malikhooker_dal_2022_7,dal_2022_7,malikhooker_dal_2022,dal_2022,malikhooker,11770,s,dal,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,7,2022,7
jordynbrooks_sea_2022_7,sea_2022_7,jordynbrooks_sea_2022,sea_2022,jordynbrooks,50851,lb,sea,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,7,2022,7
davidlongjr_lar_2022_7,lar_2022_7,davidlongjr_lar_2022,lar_2022,davidlongjr,27377,cb,lar,1,5,5.0,2.5,0,0,0,0,0,0,0,0,0,7,2022,7
brandonjones_mia_2022_7,mia_2022_7,brandonjones_mia_2022,mia_2022,brandonjones,43049,s,mia,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,7,2022,7
grantdelpit_cle_2022_7,cle_2022_7,grantdelpit_cle_2022,cle_2022,grantdelpit,60685,s,cle,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,7,2022,7
andrecisco_jax_2022_7,jax_2022_7,andrecisco_jax_2022,jax_2022,andrecisco,76641,s,jax,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,7,2022,7
jordanwhitehead_nyj_2022_7,nyj_2022_7,jordanwhitehead_nyj_2022,nyj_2022,jordanwhitehead,49196,s,nyj,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,7,2022,7
chrisharrisjr_no_2022_7,no_2022_7,chrisharrisjr_no_2022,no_2022,chrisharrisjr,6457,cb,no,1,36,4.5,4.5,0,0,0,0,0,0,0,0,0,7,2022,7
myleshartsfield_car_2022_7,car_2022_7,myleshartsfield_car_2022,car_2022,myleshartsfield,49159,s,car,1,22,4.4,4.4,0,0,0,0,0,0,0,0,0,7,2022,7
quincywilliams_nyj_2022_7,nyj_2022_7,quincywilliams_nyj_2022,nyj_2022,quincywilliams,49779,lb,nyj,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
camrynbynum_min_2022_7,min_2022_7,camrynbynum_min_2022,min_2022,camrynbynum,38408,s,min,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
rasuldouglas_gb_2022_7,gb_2022_7,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
johnjohnsoniii_cle_2022_7,cle_2022_7,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
shaquillgriffin_jax_2022_7,jax_2022_7,shaquillgriffin_jax_2022,jax_2022,shaquillgriffin,11845,cb,jax,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
fabianmoreau_nyg_2022_7,nyg_2022_7,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
roquansmith_chi_2022_7,chi_2022_7,roquansmith_chi_2022,chi_2022,roquansmith,50892,lb,chi,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,7,2022,7
robertspillane_pit_2022_7,pit_2022_7,robertspillane_pit_2022,pit_2022,robertspillane,50918,lb,pit,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
marcusepps_phi_2022_7,phi_2022_7,marcusepps_phi_2022,phi_2022,marcusepps,51391,s,phi,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
justinsimmons_den_2022_7,den_2022_7,justinsimmons_den_2022,den_2022,justinsimmons,10732,s,den,1,12,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
troyandersen_atl_2022_7,atl_2022_7,troyandersen_atl_2022,atl_2022,troyandersen,57317,lb,atl,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
kennethmurray_lac_2022_7,lac_2022_7,kennethmurray_lac_2022,lac_2022,kennethmurray,58099,lb,lac,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
zavencollins_ari_2022_7,ari_2022_7,zavencollins_ari_2022,ari_2022,zavencollins,77190,lb,ari,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
kylehamilton_bal_2022_7,bal_2022_7,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,7,2022,7
jourdanlewis_dal_2022_7,dal_2022_7,jourdanlewis_dal_2022,dal_2022,jourdanlewis,11846,cb,dal,1,18,3.6,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
taecrowder_nyg_2022_7,nyg_2022_7,taecrowder_nyg_2022,nyg_2022,taecrowder,35774,lb,nyg,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
foyesadeoluokun_jax_2022_7,jax_2022_7,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,7,2022,7
