p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
isaiahsimmons_ari_2022_9,ari_2022_9,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,lb,ari,1,14,4.7,4.7,0,0,0,0,0,0,0,0,0,9,2022,9
myleshartsfield_car_2022_9,car_2022_9,myleshartsfield_car_2022,car_2022,myleshartsfield,49159,s,car,1,14,4.7,4.7,0,0,0,0,0,0,0,0,0,9,2022,9
jujuhughes_det_2022_9,det_2022_9,jujuhughes_det_2022,det_2022,jujuhughes,49545,s,det,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,9,2022,9
jalenramsey_lar_2022_9,lar_2022_9,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,9,4.5,3.0,0,0,0,0,0,0,0,0,0,9,2022,9
zairefranklin_ind_2022_9,ind_2022_9,zairefranklin_ind_2022,ind_2022,zairefranklin,49834,lb,ind,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,9,2022,9
kaderkohou_mia_2022_9,mia_2022_9,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,21,4.2,3.0,0,0,0,0,0,0,0,0,0,9,2022,9
devinwhite_tb_2022_9,tb_2022_9,devinwhite_tb_2022,tb_2022,devinwhite,43089,lb,tb,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,9,2022,9
tashaungipsonsr_sf_2022_9,sf_2022_9,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,9,2022,9
nickscott_lar_2022_9,lar_2022_9,nickscott_lar_2022,lar_2022,nickscott,49012,s,lar,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,9,2022,9
adoreejackson_nyg_2022_9,nyg_2022_9,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,8,4.0,2.7,0,0,0,0,0,0,0,0,0,9,2022,9
erickendricks_min_2022_9,min_2022_9,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,9,2022,9
treflowers_cin_2022_9,cin_2022_9,treflowers_cin_2022,cin_2022,treflowers,49059,cb,cin,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,9,2022,9
