p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures,week,year,plyr_number
justinsimmons_den_2022_9,den_2022_9,justinsimmons_den_2022,den_2022,justinsimmons,10732,s,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
morganfox_lac_2022_9,lac_2022_9,morganfox_lac_2022,lac_2022,morganfox,11184,di,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
larryogunjobi_pit_2022_9,pit_2022_9,larryogunjobi_pit_2022,pit_2022,larryogunjobi,11820,di,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
sameguavoen_mia_2022_9,mia_2022_9,sameguavoen_mia_2022,mia_2022,sameguavoen,15301,lb,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mylesadams_sea_2022_9,sea_2022_9,mylesadams_sea_2022,sea_2022,mylesadams,28430,di,sea,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
deshonelliott_det_2022_9,det_2022_9,deshonelliott_det_2022,det_2022,deshonelliott,28854,s,det,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dariusharris_kc_2022_9,kc_2022_9,dariusharris_kc_2022,kc_2022,dariusharris,29188,lb,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
davidlong_ten_2022_9,ten_2022_9,davidlong_ten_2022,ten_2022,davidlong,29367,lb,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
khalensaunders_kc_2022_9,kc_2022_9,khalensaunders_kc_2022,kc_2022,khalensaunders,31534,di,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
johnathanabram_lv_2022_9,lv_2022_9,johnathanabram_lv_2022,lv_2022,johnathanabram,34646,s,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
derrektuszka_lac_2022_9,lac_2022_9,derrektuszka_lac_2022,lac_2022,derrektuszka,37724,ed,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
rashadweaver_ten_2022_9,ten_2022_9,rashadweaver_ten_2022,ten_2022,rashadweaver,42495,ed,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
benstille_mia_2022_9,mia_2022_9,benstille_mia_2022,mia_2022,benstille,43555,di,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
quincyroche_nyg_2022_9,nyg_2022_9,quincyroche_nyg_2022,nyg_2022,quincyroche,43734,ed,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jamirjones_pit_2022_9,pit_2022_9,jamirjones_pit_2022,pit_2022,jamirjones,44287,ed,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
naquanjones_ten_2022_9,ten_2022_9,naquanjones_ten_2022,ten_2022,naquanjones,44363,di,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trystenhill_dal_2022_9,dal_2022_9,trystenhill_dal_2022,dal_2022,trystenhill,44519,di,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
eyiomauwazurike_den_2022_9,den_2022_9,eyiomauwazurike_den_2022,den_2022,eyiomauwazurike,45414,di,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
carlgranderson_no_2022_9,no_2022_9,carlgranderson_no_2022,no_2022,carlgranderson,48500,ed,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
taylorstallworth_kc_2022_9,kc_2022_9,taylorstallworth_kc_2022,kc_2022,taylorstallworth,48935,di,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
justinreid_kc_2022_9,kc_2022_9,justinreid_kc_2022,kc_2022,justinreid,49048,s,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jordanwhitehead_nyj_2022_9,nyj_2022_9,jordanwhitehead_nyj_2022,nyj_2022,jordanwhitehead,49196,s,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
demetriusflanniganfowles_sf_2022_9,sf_2022_9,demetriusflanniganfowles_sf_2022,sf_2022,demetriusflanniganfowles,49231,lb,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
markusbailey_cin_2022_9,cin_2022_9,markusbailey_cin_2022,cin_2022,markusbailey,49681,lb,cin,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
genardavery_tb_2022_9,tb_2022_9,genardavery_tb_2022,tb_2022,genardavery,49699,ed,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
sebastianjosephday_lac_2022_9,lac_2022_9,sebastianjosephday_lac_2022,lac_2022,sebastianjosephday,49935,di,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
derricknnadi_kc_2022_9,kc_2022_9,derricknnadi_kc_2022,kc_2022,derricknnadi,49970,di,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ladariushamilton_gb_2022_9,gb_2022_9,ladariushamilton_gb_2022,gb_2022,ladariushamilton,50192,ed,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
juanthornhill_kc_2022_9,kc_2022_9,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
leightonvanderesch_dal_2022_9,dal_2022_9,leightonvanderesch_dal_2022,dal_2022,leightonvanderesch,50950,lb,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
druetranquill_lac_2022_9,lac_2022_9,druetranquill_lac_2022,lac_2022,druetranquill,51276,lb,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mikeedwards_tb_2022_9,tb_2022_9,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jaylinnhawkins_atl_2022_9,atl_2022_9,jaylinnhawkins_atl_2022,atl_2022,jaylinnhawkins,51423,s,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dregreenlaw_sf_2022_9,sf_2022_9,dregreenlaw_sf_2022,sf_2022,dregreenlaw,51503,lb,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
genostone_bal_2022_9,bal_2022_9,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chrisrumphii_lac_2022_9,lac_2022_9,chrisrumphii_lac_2022,lac_2022,chrisrumphii,56345,ed,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ryderanderson_nyg_2022_9,nyg_2022_9,ryderanderson_nyg_2022,nyg_2022,ryderanderson,56409,di,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
malikherring_kc_2022_9,kc_2022_9,malikherring_kc_2022,kc_2022,malikherring,56616,ed,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
troyandersen_atl_2022_9,atl_2022_9,troyandersen_atl_2022,atl_2022,troyandersen,57317,lb,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
williegayjr_kc_2022_9,kc_2022_9,williegayjr_kc_2022,kc_2022,williegayjr,57987,lb,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jeremiahowusukoramoah_cle_2022_9,cle_2022_9,jeremiahowusukoramoah_cle_2022,cle_2022,jeremiahowusukoramoah,58089,lb,cle,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
baronbrowning_den_2022_9,den_2022_9,baronbrowning_den_2022,den_2022,baronbrowning,58095,ed,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kennethmurray_lac_2022_9,lac_2022_9,kennethmurray_lac_2022,lac_2022,kennethmurray,58099,lb,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylershelvin_cin_2022_9,cin_2022_9,tylershelvin_cin_2022,cin_2022,tylershelvin,58438,di,cin,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
grantdelpit_cle_2022_9,cle_2022_9,grantdelpit_cle_2022,cle_2022,grantdelpit,60685,s,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chadmuma_jax_2022_9,jax_2022_9,chadmuma_jax_2022,jax_2022,chadmuma,75818,lb,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
andrecisco_jax_2022_9,jax_2022_9,andrecisco_jax_2022,jax_2022,andrecisco,76641,s,jax,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trevonmoehrig_lv_2022_9,lv_2022_9,trevonmoehrig_lv_2022,lv_2022,trevonmoehrig,77847,s,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nickbolton_kc_2022_9,kc_2022_9,nickbolton_kc_2022,kc_2022,nickbolton,81322,lb,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
otitoogbonnia_lac_2022_9,lac_2022_9,otitoogbonnia_lac_2022,lac_2022,otitoogbonnia,82450,di,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
daviyonnixon_car_2022_9,car_2022_9,daviyonnixon_car_2022,car_2022,daviyonnixon,82488,di,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
quaywalker_gb_2022_9,gb_2022_9,quaywalker_gb_2022,gb_2022,quaywalker,82547,lb,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chriswilliams_ind_2022_9,ind_2022_9,chriswilliams_ind_2022,ind_2022,chriswilliams,87178,di,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
georgekarlaftis_kc_2022_9,kc_2022_9,georgekarlaftis_kc_2022,kc_2022,georgekarlaftis,98319,ed,kc,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
samwilliams_dal_2022_9,dal_2022_9,samwilliams_dal_2022,dal_2022,samwilliams,99106,ed,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
leochenal_kc_2022_9,kc_2022_9,leochenal_kc_2022,kc_2022,leochenal,101463,lb,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
perrionwinfrey_cle_2022_9,cle_2022_9,perrionwinfrey_cle_2022,cle_2022,perrionwinfrey,122952,di,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
samroberts_ne_2022_9,ne_2022_9,samroberts_ne_2022,ne_2022,samroberts,156069,di,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tysonalualu_pit_2022_9,pit_2022_9,tysonalualu_pit_2022,pit_2022,tysonalualu,5535,di,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brandongraham_phi_2022_9,phi_2022_9,brandongraham_phi_2022,phi_2022,brandongraham,5538,ed,phi,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jasonpierrepaul_bal_2022_9,bal_2022_9,jasonpierrepaul_bal_2022,bal_2022,jasonpierrepaul,5540,ed,bal,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jerryhughes_hou_2022_9,hou_2022_9,jerryhughes_hou_2022,hou_2022,jerryhughes,5556,ed,hou,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
coreypeters_jax_2022_9,jax_2022_9,coreypeters_jax_2022,jax_2022,coreypeters,5607,di,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
alwoods_sea_2022_9,sea_2022_9,alwoods_sea_2022,sea_2022,alwoods,5646,di,sea,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
vonmiller_buf_2022_9,buf_2022_9,vonmiller_buf_2022,buf_2022,vonmiller,6154,ed,buf,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jjwatt_ari_2022_9,ari_2022_9,jjwatt_ari_2022,ari_2022,jjwatt,6163,ed,ari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
robertquinn_phi_2022_9,phi_2022_9,robertquinn_phi_2022,phi_2022,robertquinn,6166,ed,phi,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cameronjordan_no_2022_9,no_2022_9,cameronjordan_no_2022,no_2022,cameronjordan,6176,ed,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cameronheyward_pit_2022_9,pit_2022_9,cameronheyward_pit_2022,pit_2022,cameronheyward,6183,di,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
justinhouston_bal_2022_9,bal_2022_9,justinhouston_bal_2022,bal_2022,justinhouston,6222,ed,bal,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lawrenceguy_ne_2022_9,ne_2022_9,lawrenceguy_ne_2022,ne_2022,lawrenceguy,6385,di,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
marioaddison_hou_2022_9,hou_2022_9,marioaddison_hou_2022,hou_2022,marioaddison,6558,ed,hou,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
fletchercox_phi_2022_9,phi_2022_9,fletchercox_phi_2022,phi_2022,fletchercox,7018,di,phi,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
bruceirvin_sea_2022_9,sea_2022_9,bruceirvin_sea_2022,sea_2022,bruceirvin,7021,ed,sea,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
melviningramiii_mia_2022_9,mia_2022_9,melviningramiii_mia_2022,mia_2022,melviningramiii,7024,ed,mia,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chandlerjones_lv_2022_9,lv_2022_9,chandlerjones_lv_2022,lv_2022,chandlerjones,7027,ed,lv,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
bobbywagner_lar_2022_9,lar_2022_9,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lavontedavid_tb_2022_9,tb_2022_9,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
vinnycurry_nyj_2022_9,nyj_2022_9,vinnycurry_nyj_2022,nyj_2022,vinnycurry,7061,ed,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
demariodavis_no_2022_9,no_2022_9,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
rodneymcleod_ind_2022_9,ind_2022_9,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tashaungipsonsr_sf_2022_9,sf_2022_9,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
johnathanhankins_dal_2022_9,dal_2022_9,johnathanhankins_dal_2022,dal_2022,johnathanhankins,7830,di,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tyrannmathieu_no_2022_9,no_2022_9,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
johnjenkins_mia_2022_9,mia_2022_9,johnjenkins_mia_2022,mia_2022,johnjenkins,7863,di,mia,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
duronharmon_lv_2022_9,lv_2022_9,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
akeemspence_sf_2022_9,sf_2022_9,akeemspence_sf_2022,sf_2022,akeemspence,7882,di,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
williamgholston_tb_2022_9,tb_2022_9,williamgholston_tb_2022,tb_2022,williamgholston,7908,di,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ajklein_bal_2022_9,bal_2022_9,ajklein_bal_2022,bal_2022,ajklein,7930,lb,bal,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nickwilliams_nyg_2022_9,nyg_2022_9,nickwilliams_nyg_2022,nyg_2022,nickwilliams,8006,di,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mikepurcell_den_2022_9,den_2022_9,mikepurcell_den_2022,den_2022,mikepurcell,8530,di,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jadeveonclowney_cle_2022_9,cle_2022_9,jadeveonclowney_cle_2022,cle_2022,jadeveonclowney,8636,ed,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
aarondonald_lar_2022_9,lar_2022_9,aarondonald_lar_2022,lar_2022,aarondonald,8648,di,lar,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cjmosley_nyj_2022_9,nyj_2022_9,cjmosley_nyj_2022,nyj_2022,cjmosley,8652,lb,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jimmieward_sf_2022_9,sf_2022_9,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
