p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
antoniogibson_was_2022_9,was_2022_9,antoniogibson_was_2022,was_2022,antoniogibson,78050,hb,was,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
macjones_ne_2022_9,ne_2022_9,macjones_ne_2022,ne_2022,macjones,60323,qb,ne,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
bostonscott_phi_2022_9,phi_2022_9,bostonscott_phi_2022,phi_2022,bostonscott,39462,hb,phi,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kenyandrake_bal_2022_9,bal_2022_9,kenyandrake_bal_2022,bal_2022,kenyandrake,10707,hb,bal,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
michaelcarter_nyj_2022_9,nyj_2022_9,michaelcarter_nyj_2022,nyj_2022,michaelcarter,57337,hb,nyj,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jaylenwarren_pit_2022_9,pit_2022_9,jaylenwarren_pit_2022,pit_2022,jaylenwarren,98692,hb,pit,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
taylorheinicke_was_2022_9,was_2022_9,taylorheinicke_was_2022,was_2022,taylorheinicke,9896,qb,was,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
samehlinger_ind_2022_9,ind_2022_9,samehlinger_ind_2022,ind_2022,samehlinger,60555,qb,ind,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kylermurray_ari_2022_9,ari_2022_9,kylermurray_ari_2022,ari_2022,kylermurray,38334,qb,ari,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
danieljones_nyg_2022_9,nyg_2022_9,danieljones_nyg_2022,nyg_2022,danieljones,39395,qb,nyg,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jacobybrissett_cle_2022_9,cle_2022_9,jacobybrissett_cle_2022,cle_2022,jacobybrissett,10725,qb,cle,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
spencerbrown_car_2022_9,car_2022_9,spencerbrown_car_2022,car_2022,spencerbrown,57441,hb,car,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
joshallen_buf_2022_9,buf_2022_9,joshallen_buf_2022,buf_2022,joshallen,46601,qb,buf,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
marcusmariota_atl_2022_9,atl_2022_9,marcusmariota_atl_2022,atl_2022,marcusmariota,9435,qb,atl,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
malcolmbrown_lar_2022_9,lar_2022_9,malcolmbrown_lar_2022,lar_2022,malcolmbrown,9902,hb,lar,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
genosmith_sea_2022_9,sea_2022_9,genosmith_sea_2022,sea_2022,genosmith,7820,qb,sea,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dakprescott_dal_2022_9,dal_2022_9,dakprescott_dal_2022,dal_2022,dakprescott,10769,qb,dal,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
darrelwilliams_ari_2022_9,ari_2022_9,darrelwilliams_ari_2022,ari_2022,darrelwilliams,13014,hb,ari,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jamesrobinson_nyj_2022_9,nyj_2022_9,jamesrobinson_nyj_2022,nyj_2022,jamesrobinson,22425,hb,nyj,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
alexandermattison_min_2022_9,min_2022_9,alexandermattison_min_2022,min_2022,alexandermattison,45817,hb,min,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nyheimhines_ind_2022_9,ind_2022_9,nyheimhines_ind_2022,ind_2022,nyheimhines,48103,hb,ind,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dandreswift_det_2022_9,det_2022_9,dandreswift_det_2022,det_2022,dandreswift,57212,hb,det,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tuatagovailoa_mia_2022_9,mia_2022_9,tuatagovailoa_mia_2022,mia_2022,tuatagovailoa,60326,qb,mia,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
malikwillis_ten_2022_9,ten_2022_9,malikwillis_ten_2022,ten_2022,malikwillis,60341,qb,ten,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jamescook_buf_2022_9,buf_2022_9,jamescook_buf_2022,buf_2022,jamescook,83666,hb,buf,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
rachaadwhite_tb_2022_9,tb_2022_9,rachaadwhite_tb_2022,tb_2022,rachaadwhite,131633,hb,tb,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dwaynewashington_no_2022_9,no_2022_9,dwaynewashington_no_2022,no_2022,dwaynewashington,10870,hb,no,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
curtissamuel_was_2022_9,was_2022_9,curtissamuel_was_2022,was_2022,curtissamuel,11795,wr,was,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chaseedmonds_mia_2022_9,mia_2022_9,chaseedmonds_mia_2022,mia_2022,chaseedmonds,45851,hb,mia,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jamycalhasty_jax_2022_9,jax_2022_9,jamycalhasty_jax_2022,jax_2022,jamycalhasty,25582,hb,jax,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kirkcousins_min_2022_9,min_2022_9,kirkcousins_min_2022,min_2022,kirkcousins,7102,qb,min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dernestjohnson_cle_2022_9,cle_2022_9,dernestjohnson_cle_2022,cle_2022,dernestjohnson,45734,hb,cle,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
justicehill_bal_2022_9,bal_2022_9,justicehill_bal_2022,bal_2022,justicehill,45865,hb,bal,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jeffwilsonjr_sf_2022_9,sf_2022_9,jeffwilsonjr_sf_2022,sf_2022,jeffwilsonjr,29413,hb,sf,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
darrellhenderson_lar_2022_9,lar_2022_9,darrellhenderson_lar_2022,lar_2022,darrellhenderson,41193,hb,lar,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
russellwilson_den_2022_9,den_2022_9,russellwilson_den_2022,den_2022,russellwilson,7077,qb,den,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
davismills_hou_2022_9,hou_2022_9,davismills_hou_2022,hou_2022,davismills,52269,qb,hou,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trevorlawrence_jax_2022_9,jax_2022_9,trevorlawrence_jax_2022,jax_2022,trevorlawrence,77632,qb,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
isaiahmckenzie_buf_2022_9,buf_2022_9,isaiahmckenzie_buf_2022,buf_2022,isaiahmckenzie,11927,wr,buf,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
devinduvernay_bal_2022_9,bal_2022_9,devinduvernay_bal_2022,bal_2022,devinduvernay,40006,wr,bal,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
travishomer_sea_2022_9,sea_2022_9,travishomer_sea_2022,sea_2022,travishomer,45859,hb,sea,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
craigreynolds_det_2022_9,det_2022_9,craigreynolds_det_2022,det_2022,craigreynolds,94383,hb,det,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
stevensims_pit_2022_9,pit_2022_9,stevensims_pit_2022,pit_2022,stevensims,48341,wr,pit,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mattbreida_nyg_2022_9,nyg_2022_9,mattbreida_nyg_2022,nyg_2022,mattbreida,12271,hb,nyg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tyjohnson_nyj_2022_9,nyj_2022_9,tyjohnson_nyj_2022,nyj_2022,tyjohnson,45769,hb,nyj,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trestanebner_chi_2022_9,chi_2022_9,trestanebner_chi_2022,chi_2022,trestanebner,57159,hb,chi,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cooperkupp_lar_2022_9,lar_2022_9,cooperkupp_lar_2022,lar_2022,cooperkupp,11824,wr,lar,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jdmckissic_was_2022_9,was_2022_9,jdmckissic_was_2022,was_2022,jdmckissic,11047,hb,was,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
raheemblackshear_car_2022_9,car_2022_9,raheemblackshear_car_2022,car_2022,raheemblackshear,57385,hb,car,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
matthewstafford_lar_2022_9,lar_2022_9,matthewstafford_lar_2022,lar_2022,matthewstafford,4924,qb,lar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
rondalemoore_ari_2022_9,ari_2022_9,rondalemoore_ari_2022,ari_2022,rondalemoore,62890,wr,ari,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
velusjonesjr_chi_2022_9,chi_2022_9,velusjonesjr_chi_2022,chi_2022,velusjonesjr,40573,wr,chi,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jalenhurts_phi_2022_9,phi_2022_9,jalenhurts_phi_2022,phi_2022,jalenhurts,40291,qb,phi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
gardnerminshew_phi_2022_9,phi_2022_9,gardnerminshew_phi_2022,phi_2022,gardnerminshew,41401,qb,phi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
juliojones_tb_2022_9,tb_2022_9,juliojones_tb_2022,tb_2022,juliojones,6158,wr,tb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
joeburrow_cin_2022_9,cin_2022_9,joeburrow_cin_2022,cin_2022,joeburrow,28022,qb,cin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
terrymclaurin_was_2022_9,was_2022_9,terrymclaurin_was_2022,was_2022,terrymclaurin,48229,wr,was,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
salvonahmed_mia_2022_9,mia_2022_9,salvonahmed_mia_2022,mia_2022,salvonahmed,57472,hb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tyreekhill_mia_2022_9,mia_2022_9,tyreekhill_mia_2022,mia_2022,tyreekhill,10799,wr,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jaredgoff_det_2022_9,det_2022_9,jaredgoff_det_2022,det_2022,jaredgoff,10635,qb,det,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
olamidezaccheaus_atl_2022_9,atl_2022_9,olamidezaccheaus_atl_2022,atl_2022,olamidezaccheaus,44920,wr,atl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
aaronrodgers_gb_2022_9,gb_2022_9,aaronrodgers_gb_2022,gb_2022,aaronrodgers,2241,qb,gb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tombrady_tb_2022_9,tb_2022_9,tombrady_tb_2022,tb_2022,tombrady,698,qb,tb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jimmygaroppolo_sf_2022_9,sf_2022_9,jimmygaroppolo_sf_2022,sf_2022,jimmygaroppolo,8697,qb,sf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ceedeelamb_dal_2022_9,dal_2022_9,ceedeelamb_dal_2022,dal_2022,ceedeelamb,61570,wr,dal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kjhamler_den_2022_9,den_2022_9,kjhamler_den_2022,den_2022,kjhamler,61590,wr,den,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
alecingold_mia_2022_9,mia_2022_9,alecingold_mia_2022,mia_2022,alecingold,34934,fb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
parriscampbell_ind_2022_9,ind_2022_9,parriscampbell_ind_2022,ind_2022,parriscampbell,47940,wr,ind,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kennethgainwell_phi_2022_9,phi_2022_9,kennethgainwell_phi_2022,phi_2022,kennethgainwell,77737,hb,phi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
davanteadams_lv_2022_9,lv_2022_9,davanteadams_lv_2022,lv_2022,davanteadams,8688,wr,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zachwilson_nyj_2022_9,nyj_2022_9,zachwilson_nyj_2022,nyj_2022,zachwilson,82096,qb,nyj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
pjwalker_car_2022_9,car_2022_9,pjwalker_car_2022,car_2022,pjwalker,12134,qb,car,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
derekcarr_lv_2022_9,lv_2022_9,derekcarr_lv_2022,lv_2022,derekcarr,8671,qb,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
samajeperine_cin_2022_9,cin_2022_9,samajeperine_cin_2022,cin_2022,samajeperine,11869,hb,cin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kavontaeturpin_dal_2022_9,dal_2022_9,kavontaeturpin_dal_2022,dal_2022,kavontaeturpin,47658,wr,dal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
djmoore_car_2022_9,car_2022_9,djmoore_car_2022,car_2022,djmoore,48267,wr,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
deonjackson_ind_2022_9,ind_2022_9,deonjackson_ind_2022,ind_2022,deonjackson,57189,hb,ind,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zayjones_jax_2022_9,jax_2022_9,zayjones_jax_2022,jax_2022,zayjones,11792,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
