p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
tevenjenkins_chi_2022_9,chi_2022_9,tevenjenkins_chi_2022,chi_2022,tevenjenkins,41534,g,chi,1,0,6,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kenyongreen_hou_2022_9,hou_2022_9,kenyongreen_hou_2022,hou_2022,kenyongreen,99052,g,hou,1,0,13,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zachtom_gb_2022_9,gb_2022_9,zachtom_gb_2022,gb_2022,zachtom,55443,g,gb,1,0,12,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
davidbakhtiari_gb_2022_9,gb_2022_9,davidbakhtiari_gb_2022,gb_2022,davidbakhtiari,7891,t,gb,1,0,12,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
quinnmeinerz_den_2022_9,den_2022_9,quinnmeinerz_den_2022,den_2022,quinnmeinerz,112915,g,den,1,0,10,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
billyturner_den_2022_9,den_2022_9,billyturner_den_2022,den_2022,billyturner,8702,t,den,1,0,10,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
daltonrisner_den_2022_9,den_2022_9,daltonrisner_den_2022,den_2022,daltonrisner,47008,g,den,1,0,10,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
landondickerson_phi_2022_9,phi_2022_9,landondickerson_phi_2022,phi_2022,landondickerson,41712,g,phi,1,0,24,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
calvinanderson_den_2022_9,den_2022_9,calvinanderson_den_2022,den_2022,calvinanderson,46247,t,den,1,0,10,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mitchmorse_buf_2022_9,buf_2022_9,mitchmorse_buf_2022,buf_2022,mitchmorse,9482,ol,buf,1,0,4,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
davidquessenberry_buf_2022_9,buf_2022_9,davidquessenberry_buf_2022,buf_2022,davidquessenberry,7957,t,buf,1,0,4,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ryanbates_buf_2022_9,buf_2022_9,ryanbates_buf_2022,buf_2022,ryanbates,28300,g,buf,1,0,4,69.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lanejohnson_phi_2022_9,phi_2022_9,lanejohnson_phi_2022,phi_2022,lanejohnson,7786,t,phi,1,0,24,84.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
isaacseumalo_phi_2022_9,phi_2022_9,isaacseumalo_phi_2022,phi_2022,isaacseumalo,10713,g,phi,1,0,24,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
diondawkins_buf_2022_9,buf_2022_9,diondawkins_buf_2022,buf_2022,diondawkins,11818,t,buf,1,1,4,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jasonkelce_phi_2022_9,phi_2022_9,jasonkelce_phi_2022,phi_2022,jasonkelce,6343,ol,phi,1,0,24,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
rodgersaffold_buf_2022_9,buf_2022_9,rodgersaffold_buf_2022,buf_2022,rodgersaffold,5558,g,buf,1,0,4,76.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jordanmailata_phi_2022_9,phi_2022_9,jordanmailata_phi_2022,phi_2022,jordanmailata,66916,t,phi,1,0,24,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kylefuller_sea_2022_9,sea_2022_9,kylefuller_sea_2022,sea_2022,kylefuller,11998,ol,sea,1,0,29,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cesarruiz_no_2022_9,no_2022_9,cesarruiz_no_2022,no_2022,cesarruiz,59857,g,no,1,0,20,82.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ryanramczyk_no_2022_9,no_2022_9,ryanramczyk_no_2022,no_2022,ryanramczyk,11787,t,no,1,0,20,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
andruspeat_no_2022_9,no_2022_9,andruspeat_no_2022,no_2022,andruspeat,9446,g,no,1,0,20,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jameshurst_no_2022_9,no_2022_9,jameshurst_no_2022,no_2022,jameshurst,9001,t,no,1,0,20,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
erikmccoy_no_2022_9,no_2022_9,erikmccoy_no_2022,no_2022,erikmccoy,37347,ol,no,1,0,20,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kalebmcgary_atl_2022_9,atl_2022_9,kalebmcgary_atl_2022,atl_2022,kalebmcgary,46912,t,atl,1,0,2,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jakematthews_atl_2022_9,atl_2022_9,jakematthews_atl_2022,atl_2022,jakematthews,8641,t,atl,1,0,2,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
drewdalman_atl_2022_9,atl_2022_9,drewdalman_atl_2022,atl_2022,drewdalman,52270,ol,atl,1,0,2,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chrislindstrom_atl_2022_9,atl_2022_9,chrislindstrom_atl_2022,atl_2022,chrislindstrom,46692,g,atl,1,0,2,85.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
denniskelly_ind_2022_9,ind_2022_9,denniskelly_ind_2022,ind_2022,denniskelly,7146,t,ind,1,0,14,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ryankelly_ind_2022_9,ind_2022_9,ryankelly_ind_2022,ind_2022,ryankelly,10652,ol,ind,1,0,14,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
quentonnelson_ind_2022_9,ind_2022_9,quentonnelson_ind_2022,ind_2022,quentonnelson,12954,g,ind,1,0,14,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
bradensmith_ind_2022_9,ind_2022_9,bradensmith_ind_2022,ind_2022,bradensmith,46794,t,ind,1,0,14,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mattpryor_ind_2022_9,ind_2022_9,mattpryor_ind_2022,ind_2022,mattpryor,46647,t,ind,1,0,14,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ronniestanley_bal_2022_9,bal_2022_9,ronniestanley_bal_2022,bal_2022,ronniestanley,10640,t,bal,1,0,3,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
mikemcglinchey_sf_2022_9,sf_2022_9,mikemcglinchey_sf_2022,sf_2022,mikemcglinchey,46275,t,sf,1,0,28,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jakebrendel_sf_2022_9,sf_2022_9,jakebrendel_sf_2022,sf_2022,jakebrendel,11117,ol,sf,1,0,28,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
aaronbanks_sf_2022_9,sf_2022_9,aaronbanks_sf_2022,sf_2022,aaronbanks,59983,g,sf,1,1,28,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trentwilliams_sf_2022_9,sf_2022_9,trentwilliams_sf_2022,sf_2022,trentwilliams,5529,t,sf,1,0,28,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zackmartin_dal_2022_9,dal_2022_9,zackmartin_dal_2022,dal_2022,zackmartin,8651,g,dal,1,0,9,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerbiadasz_dal_2022_9,dal_2022_9,tylerbiadasz_dal_2022,dal_2022,tylerbiadasz,41178,ol,dal,1,0,9,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylersmith_dal_2022_9,dal_2022_9,tylersmith_dal_2022,dal_2022,tylersmith,98385,t,dal,1,0,9,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
terencesteele_dal_2022_9,dal_2022_9,terencesteele_dal_2022,dal_2022,terencesteele,39461,t,dal,1,0,9,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
joelbitonio_cle_2022_9,cle_2022_9,joelbitonio_cle_2022,cle_2022,joelbitonio,8670,g,cle,1,0,8,81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
hjaltefroholdt_cle_2022_9,cle_2022_9,hjaltefroholdt_cle_2022,cle_2022,hjaltefroholdt,44959,g,cle,1,0,8,87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ethanpocic_cle_2022_9,cle_2022_9,ethanpocic_cle_2022,cle_2022,ethanpocic,11813,ol,cle,1,0,8,84.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jedrickwillsjr_cle_2022_9,cle_2022_9,jedrickwillsjr_cle_2022,cle_2022,jedrickwillsjr,58467,t,cle,1,0,8,68.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
philhaynes_sea_2022_9,sea_2022_9,philhaynes_sea_2022,sea_2022,philhaynes,29244,g,sea,1,0,29,85.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
connormcgovern_dal_2022_9,dal_2022_9,connormcgovern_dal_2022,dal_2022,connormcgovern,41714,g,dal,1,0,9,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
thayermunford_lv_2022_9,lv_2022_9,thayermunford_lv_2022,lv_2022,thayermunford,59994,t,lv,1,0,23,78.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jackconklin_cle_2022_9,cle_2022_9,jackconklin_cle_2022,cle_2022,jackconklin,10642,t,cle,1,0,8,77.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jermaineeluemunor_lv_2022_9,lv_2022_9,jermaineeluemunor_lv_2022,lv_2022,jermaineeluemunor,11914,t,lv,1,0,23,75.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
grahamglasgow_den_2022_9,den_2022_9,grahamglasgow_den_2022,den_2022,grahamglasgow,10729,g,den,1,0,10,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
gabejackson_sea_2022_9,sea_2022_9,gabejackson_sea_2022,sea_2022,gabejackson,8716,g,sea,1,0,29,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
patrickmekari_bal_2022_9,bal_2022_9,patrickmekari_bal_2022,bal_2022,patrickmekari,46219,t,bal,1,0,3,85.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
spencerburford_sf_2022_9,sf_2022_9,spencerburford_sf_2022,sf_2022,spencerburford,81920,g,sf,1,0,28,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
lloydcushenberryiii_den_2022_9,den_2022_9,lloydcushenberryiii_den_2022,den_2022,lloydcushenberryiii,41924,ol,den,1,0,10,79.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kcmcdermott_hou_2022_9,hou_2022_9,kcmcdermott_hou_2022,hou_2022,kcmcdermott,29035,t,hou,1,0,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dennisdaley_ten_2022_9,ten_2022_9,dennisdaley_ten_2022,ten_2022,dennisdaley,60063,t,ten,1,0,31,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
benjones_ten_2022_9,ten_2022_9,benjones_ten_2022,ten_2022,benjones,7099,ol,ten,1,0,31,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
aaronbrewer_ten_2022_9,ten_2022_9,aaronbrewer_ten_2022,ten_2022,aaronbrewer,46014,g,ten,1,0,31,82.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
nicholaspetitfrere_ten_2022_9,ten_2022_9,nicholaspetitfrere_ten_2022,ten_2022,nicholaspetitfrere,82003,t,ten,1,0,31,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
natedavis_ten_2022_9,ten_2022_9,natedavis_ten_2022,ten_2022,natedavis,46808,g,ten,1,0,31,82.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
danielbrunskill_sf_2022_9,sf_2022_9,danielbrunskill_sf_2022,sf_2022,danielbrunskill,34807,g,sf,1,0,28,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
isaiahwynn_ne_2022_9,ne_2022_9,isaiahwynn_ne_2022,ne_2022,isaiahwynn,46048,t,ne,1,0,19,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
austinblythe_sea_2022_9,sea_2022_9,austinblythe_sea_2022,sea_2022,austinblythe,10882,ol,sea,1,0,29,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
colekmet_chi_2022_9,chi_2022_9,colekmet_chi_2022,chi_2022,colekmet,60995,te,chi,1,0,6,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerhigbee_lar_2022_9,lar_2022_9,tylerhigbee_lar_2022,lar_2022,tylerhigbee,10744,te,lar,1,0,26,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
harrisonbryant_cle_2022_9,cle_2022_9,harrisonbryant_cle_2022,cle_2022,harrisonbryant,26394,te,cle,1,0,8,66.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ianthomas_car_2022_9,car_2022_9,ianthomas_car_2022,car_2022,ianthomas,42130,te,car,1,0,5,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jasonpeters_dal_2022_9,dal_2022_9,jasonpeters_dal_2022,dal_2022,jasonpeters,2148,g,dal,1,0,9,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tjhockenson_det_2022_9,det_2022_9,tjhockenson_det_2022,det_2022,tjhockenson,40912,te,det,1,0,11,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jackstoll_phi_2022_9,phi_2022_9,jackstoll_phi_2022,phi_2022,jackstoll,42058,te,phi,1,0,24,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
noahfant_sea_2022_9,sea_2022_9,noahfant_sea_2022,sea_2022,noahfant,42388,te,sea,1,0,29,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
durhamsmythe_mia_2022_9,mia_2022_9,durhamsmythe_mia_2022,mia_2022,durhamsmythe,47257,te,mia,1,0,17,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
georgekittle_sf_2022_9,sf_2022_9,georgekittle_sf_2022,sf_2022,georgekittle,11901,te,sf,1,0,28,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brockwright_det_2022_9,det_2022_9,brockwright_det_2022,det_2022,brockwright,60994,te,det,1,0,11,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
robertjones_mia_2022_9,mia_2022_9,robertjones_mia_2022,mia_2022,robertjones,100786,g,mia,1,0,17,78.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
parkerhesse_atl_2022_9,atl_2022_9,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,0,2,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zachgentry_pit_2022_9,pit_2022_9,zachgentry_pit_2022,pit_2022,zachgentry,36049,te,pit,1,0,25,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dallasgoedert_phi_2022_9,phi_2022_9,dallasgoedert_phi_2022,phi_2022,dallasgoedert,47272,te,phi,1,0,24,77.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jakeferguson_dal_2022_9,dal_2022_9,jakeferguson_dal_2022,dal_2022,jakeferguson,61081,te,dal,1,0,9,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brycenhopkins_lar_2022_9,lar_2022_9,brycenhopkins_lar_2022,lar_2022,brycenhopkins,47338,te,lar,1,0,26,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jameshudson_cle_2022_9,cle_2022_9,jameshudson_cle_2022,cle_2022,jameshudson,59854,t,cle,1,0,8,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
willdissly_sea_2022_9,sea_2022_9,willdissly_sea_2022,sea_2022,willdissly,30762,te,sea,1,0,29,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
irvsmithjr_min_2022_9,min_2022_9,irvsmithjr_min_2022,min_2022,irvsmithjr,42060,te,min,1,0,18,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
roberttonyan_gb_2022_9,gb_2022_9,roberttonyan_gb_2022,gb_2022,roberttonyan,12193,te,gb,1,0,12,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
trevonwesco_chi_2022_9,chi_2022_9,trevonwesco_chi_2022,chi_2022,trevonwesco,42018,te,chi,1,0,6,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
colbyparkinson_sea_2022_9,sea_2022_9,colbyparkinson_sea_2022,sea_2022,colbyparkinson,52266,te,sea,1,0,29,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
michaeldunn_cle_2022_9,cle_2022_9,michaeldunn_cle_2022,cle_2022,michaeldunn,39676,t,cle,1,0,8,75.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dawsonknox_buf_2022_9,buf_2022_9,dawsonknox_buf_2022,buf_2022,dawsonknox,35883,te,buf,1,0,4,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
johnbates_was_2022_9,was_2022_9,johnbates_was_2022,was_2022,johnbates,42275,te,was,1,0,32,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
juwanjohnson_no_2022_9,no_2022_9,juwanjohnson_no_2022,no_2022,juwanjohnson,28305,te,no,1,0,20,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ojhoward_hou_2022_9,hou_2022_9,ojhoward_hou_2022,hou_2022,ojhoward,11774,te,hou,1,0,13,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
hunterlong_mia_2022_9,mia_2022_9,hunterlong_mia_2022,mia_2022,hunterlong,60859,te,mia,1,1,17,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
treymcbride_ari_2022_9,ari_2022_9,treymcbride_ari_2022,ari_2022,treymcbride,75916,te,ari,1,0,1,58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
fostermoreau_lv_2022_9,lv_2022_9,fostermoreau_lv_2022,lv_2022,fostermoreau,47043,te,lv,1,0,23,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
dietereiselen_chi_2022_9,chi_2022_9,dietereiselen_chi_2022,chi_2022,dietereiselen,109304,ol,chi,1,0,6,72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
marcedeslewis_gb_2022_9,gb_2022_9,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,0,12,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
evanengram_jax_2022_9,jax_2022_9,evanengram_jax_2022,jax_2022,evanengram,11778,te,jax,1,0,15,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
zachertz_ari_2022_9,ari_2022_9,zachertz_ari_2022,ari_2022,zachertz,7816,te,ari,1,0,1,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jonnusmith_ne_2022_9,ne_2022_9,jonnusmith_ne_2022,ne_2022,jonnusmith,11855,te,ne,1,0,19,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
seanmckeon_dal_2022_9,dal_2022_9,seanmckeon_dal_2022,dal_2022,seanmckeon,42266,te,dal,1,0,9,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
cjuzomah_nyj_2022_9,nyj_2022_9,cjuzomah_nyj_2022,nyj_2022,cjuzomah,9590,te,nyj,1,0,22,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
ryangriffin_chi_2022_9,chi_2022_9,ryangriffin_chi_2022,chi_2022,ryangriffin,7982,te,chi,1,0,6,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
iosuaopeta_phi_2022_9,phi_2022_9,iosuaopeta_phi_2022,phi_2022,iosuaopeta,45110,g,phi,1,0,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
brevinjordan_hou_2022_9,hou_2022_9,brevinjordan_hou_2022,hou_2022,brevinjordan,77887,te,hou,1,0,13,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
tylerkroft_sf_2022_9,sf_2022_9,tylerkroft_sf_2022,sf_2022,tylerkroft,9518,te,sf,1,0,28,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
josholiver_bal_2022_9,bal_2022_9,josholiver_bal_2022,bal_2022,josholiver,47083,te,bal,1,0,3,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
josiahdeguara_gb_2022_9,gb_2022_9,josiahdeguara_gb_2022,gb_2022,josiahdeguara,47034,te,gb,1,0,12,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
hunterhenry_ne_2022_9,ne_2022_9,hunterhenry_ne_2022,ne_2022,hunterhenry,10669,te,ne,1,0,19,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
chrismanhertz_jax_2022_9,jax_2022_9,chrismanhertz_jax_2022,jax_2022,chrismanhertz,10211,te,jax,1,0,15,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
camjurgens_phi_2022_9,phi_2022_9,camjurgens_phi_2022,phi_2022,camjurgens,84014,ol,phi,1,0,24,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
patfreiermuth_pit_2022_9,pit_2022_9,patfreiermuth_pit_2022,pit_2022,patfreiermuth,84085,te,pit,1,0,25,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
loganthomas_was_2022_9,was_2022_9,loganthomas_was_2022,was_2022,loganthomas,8755,te,was,1,0,32,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
jackdriscoll_phi_2022_9,phi_2022_9,jackdriscoll_phi_2022,phi_2022,jackdriscoll,27064,t,phi,1,0,24,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
kylengranson_ind_2022_9,ind_2022_9,kylengranson_ind_2022,ind_2022,kylengranson,40630,te,ind,1,0,14,75.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2022,9
