"unique_id","player","team","year","position","height","wt","speed","draft_yr","round","selection"
"aaronberry_det_2010","aaronberry","det",2010,"cb",71,180,,2010,10,300
"aaronberry_det_2011","aaronberry","det",2011,"cb",71,180,,2010,10,300
"aaronberry_nyj_2012","aaronberry","nyj",2012,"cb",71,180,,2010,10,300
"aaronberry_cle_2014","aaronberry","cle",2014,"cb",71,180,,2010,10,300
"aaronbrewer_den_2013","aaronbrewer","den",2013,"ls",77,232,,2012,10,300
"aaronbrewer_den_2014","aaronbrewer","den",2014,"ls",77,232,,2012,10,300
"aaronbrewer_den_2015","aaronbrewer","den",2015,"ls",77,232,,2012,10,300
"aaronbrewer_ari_2016","aaronbrewer","ari",2016,"ls",77,232,,2012,10,300
"aaronbrewer_ari_2017","aaronbrewer","ari",2017,"ls",77,232,,2012,10,300
"aaronbrewer_ari_2018","aaronbrewer","ari",2018,"ls",77,232,,2012,10,300
"aaronbrewer_ari_2019","aaronbrewer","ari",2019,"ls",77,232,,2012,10,300
"aaronbrooks_oak_2006","aaronbrooks","oak",2006,"qb",75,220,4.6,1999,4,131
"aaronbrooks_oak_2007","aaronbrooks","oak",2007,"qb",75,220,4.6,1999,4,131
"aaronbrown_det_2009","aaronbrown","det",2009,"hb",73,196,,2009,6,192
"aaronbrown_det_2010","aaronbrown","det",2010,"hb",73,196,,2009,6,192
"aaronbrown_det_2011","aaronbrown","det",2011,"hb",73,196,,2009,6,192
"aaronburbridge_sf_2016","aaronburbridge","sf",2016,"wr",73,208,4.56,2016,6,213
"aaronburbridge_sf_2017","aaronburbridge","sf",2017,"wr",73,208,4.56,2016,6,213
"aaroncolvin_jax_2014","aaroncolvin","jax",2014,"cb",72,191,,2014,4,114
"aaroncolvin_jax_2015","aaroncolvin","jax",2015,"cb",72,191,,2014,4,114
"aaroncolvin_jax_2016","aaroncolvin","jax",2016,"cb",72,191,,2014,4,114
"aaroncolvin_jax_2017","aaroncolvin","jax",2017,"cb",72,191,,2014,4,114
"aaroncolvin_hou_2018","aaroncolvin","hou",2018,"cb",72,191,,2014,4,114
"aaroncolvin_hou_2019","aaroncolvin","hou",2019,"cb",72,191,,2014,4,114
"aaroncolvin_was_2019","aaroncolvin","was",2019,"cb",72,191,,2014,4,114
"aaroncurry_sea_2009","aaroncurry","sea",2009,"lb",74,254,4.52,2009,1,4
"aaroncurry_sea_2010","aaroncurry","sea",2010,"lb",74,254,4.52,2009,1,4
"aaroncurry_oak_2011","aaroncurry","oak",2011,"lb",74,254,4.52,2009,1,4
"aaroncurry_sea_2011","aaroncurry","sea",2011,"lb",74,254,4.52,2009,1,4
"aaroncurry_oak_2012","aaroncurry","oak",2012,"lb",74,254,4.52,2009,1,4
"aarondobson_ne_2013","aarondobson","ne",2013,"wr",75,204,,2013,2,59
"aarondobson_ne_2014","aarondobson","ne",2014,"wr",75,204,,2013,2,59
"aarondobson_ne_2015","aarondobson","ne",2015,"wr",75,204,,2013,2,59
"aarondonald_lar_2014","aarondonald","lar",2014,"di",73,280,4.68,2014,1,13
"aarondonald_lar_2015","aarondonald","lar",2015,"di",73,280,4.68,2014,1,13
"aarondonald_lar_2016","aarondonald","lar",2016,"di",73,280,4.68,2014,1,13
"aarondonald_lar_2017","aarondonald","lar",2017,"di",73,280,4.68,2014,1,13
"aarondonald_lar_2018","aarondonald","lar",2018,"di",73,280,4.68,2014,1,13
"aarondonald_lar_2019","aarondonald","lar",2019,"di",73,280,4.68,2014,1,13
"aaronfrancisco_ari_2006","aaronfrancisco","ari",2006,"s",74,206,4.74,2005,10,300
"aaronfrancisco_ari_2007","aaronfrancisco","ari",2007,"s",74,206,4.74,2005,10,300
"aaronfrancisco_ari_2008","aaronfrancisco","ari",2008,"s",74,206,4.74,2005,10,300
"aaronfrancisco_ind_2009","aaronfrancisco","ind",2009,"s",74,206,4.74,2005,10,300
"aaronfrancisco_ind_2010","aaronfrancisco","ind",2010,"s",74,206,4.74,2005,10,300
"aaronglenn_dal_2006","aaronglenn","dal",2006,"cb",69,185,4.45,1994,1,12
"aaronglenn_jax_2007","aaronglenn","jax",2007,"cb",69,185,4.45,1994,1,12
"aaronglenn_no_2008","aaronglenn","no",2008,"cb",69,185,4.45,1994,1,12
"aarongreen_lar_2016","aarongreen","lar",2016,"hb",70,202,,2016,10,300
"aarongrymes_phi_2016","aarongrymes","phi",2016,"cb",71,183,,2016,10,300
"aaronhalterman_mia_2007","aaronhalterman","mia",2007,"te",77,256,4.9,2005,10,300
"aaronhernandez_ne_2010","aaronhernandez","ne",2010,"te",74,250,,2010,4,113
"aaronhernandez_ne_2011","aaronhernandez","ne",2011,"te",74,250,,2010,4,113
"aaronhernandez_ne_2012","aaronhernandez","ne",2012,"te",74,250,,2010,4,113
"aaronhernandez_ne_2013","aaronhernandez","ne",2013,"te",74,250,,2010,4,113
"aaronjones_gb_2017","aaronjones","gb",2017,"hb",69,208,4.56,2017,5,182
"aaronjones_gb_2018","aaronjones","gb",2018,"hb",69,208,4.56,2017,5,182
"aaronjones_gb_2019","aaronjones","gb",2019,"hb",69,208,4.56,2017,5,182
"aaronkampman_gb_2006","aaronkampman","gb",2006,"ed",76,284,4.96,2002,5,156
"aaronkampman_gb_2007","aaronkampman","gb",2007,"ed",76,284,4.96,2002,5,156
"aaronkampman_gb_2008","aaronkampman","gb",2008,"ed",76,284,4.96,2002,5,156
"aaronkampman_gb_2009","aaronkampman","gb",2009,"ed",76,284,4.96,2002,5,156
"aaronkampman_jax_2010","aaronkampman","jax",2010,"ed",76,284,4.96,2002,5,156
"aaronkampman_jax_2011","aaronkampman","jax",2011,"ed",76,284,4.96,2002,5,156
"aaronlynch_sf_2014","aaronlynch","sf",2014,"ed",78,270,,2014,5,150
"aaronlynch_sf_2015","aaronlynch","sf",2015,"ed",78,270,,2014,5,150
"aaronlynch_sf_2016","aaronlynch","sf",2016,"ed",78,270,,2014,5,150
"aaronlynch_sf_2017","aaronlynch","sf",2017,"ed",78,270,,2014,5,150
"aaronlynch_chi_2018","aaronlynch","chi",2018,"ed",78,270,,2014,5,150
"aaronlynch_chi_2019","aaronlynch","chi",2019,"ed",78,270,,2014,5,150
"aaronmaybin_buf_2009","aaronmaybin","buf",2009,"ed",76,249,4.78,2009,1,11
"aaronmaybin_buf_2010","aaronmaybin","buf",2010,"ed",76,249,4.78,2009,1,11
"aaronmaybin_nyj_2011","aaronmaybin","nyj",2011,"ed",76,249,4.78,2009,1,11
"aaronmaybin_nyj_2012","aaronmaybin","nyj",2012,"ed",76,249,4.78,2009,1,11
"aaronmerz_buf_2006","aaronmerz","buf",2006,"g",76,340,5.51,2006,7,248
"aaronmoorehead_ind_2006","aaronmoorehead","ind",2006,"wr",75,200,4.48,2003,10,300
"aaronmoorehead_ind_2007","aaronmoorehead","ind",2007,"wr",75,200,4.48,2003,10,300
"aaronmorgan_jax_2010","aaronmorgan","jax",2010,"ed",76,238,,2010,10,300
"aaronmorgan_jax_2012","aaronmorgan","jax",2012,"ed",76,238,,2010,10,300
"aaronmorgan_tb_2012","aaronmorgan","tb",2012,"ed",76,238,,2010,10,300
"aaronneary_lar_2017","aaronneary","lar",2017,"ol",76,299,,2016,10,300
"aaronneary_lar_2018","aaronneary","lar",2018,"ol",76,299,,2016,10,300
"aaronripkowski_gb_2015","aaronripkowski","gb",2015,"fb",73,246,,2015,6,206
"aaronripkowski_gb_2016","aaronripkowski","gb",2016,"fb",73,246,,2015,6,206
"aaronripkowski_gb_2017","aaronripkowski","gb",2017,"fb",73,246,,2015,6,206
"aaronripkowski_gb_2018","aaronripkowski","gb",2018,"fb",73,246,,2015,6,206
"aaronrodgers_gb_2006","aaronrodgers","gb",2006,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2007","aaronrodgers","gb",2007,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2008","aaronrodgers","gb",2008,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2009","aaronrodgers","gb",2009,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2010","aaronrodgers","gb",2010,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2011","aaronrodgers","gb",2011,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2012","aaronrodgers","gb",2012,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2013","aaronrodgers","gb",2013,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2014","aaronrodgers","gb",2014,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2015","aaronrodgers","gb",2015,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2016","aaronrodgers","gb",2016,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2017","aaronrodgers","gb",2017,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2018","aaronrodgers","gb",2018,"qb",74,225,4.71,2005,1,24
"aaronrodgers_gb_2019","aaronrodgers","gb",2019,"qb",74,225,4.71,2005,1,24
"aaronross_nyg_2007","aaronross","nyg",2007,"cb",72,193,4.44,2007,1,20
"aaronross_nyg_2008","aaronross","nyg",2008,"cb",72,193,4.44,2007,1,20
"aaronross_nyg_2009","aaronross","nyg",2009,"cb",72,193,4.44,2007,1,20
"aaronross_nyg_2010","aaronross","nyg",2010,"cb",72,193,4.44,2007,1,20
"aaronross_nyg_2011","aaronross","nyg",2011,"cb",72,193,4.44,2007,1,20
"aaronross_jax_2012","aaronross","jax",2012,"cb",72,193,4.44,2007,1,20
"aaronross_nyg_2013","aaronross","nyg",2013,"cb",72,193,4.44,2007,1,20
"aaronrouse_gb_2007","aaronrouse","gb",2007,"s",76,223,4.58,2007,3,89
"aaronrouse_gb_2008","aaronrouse","gb",2008,"s",76,223,4.58,2007,3,89
"aaronrouse_gb_2009","aaronrouse","gb",2009,"s",76,223,4.58,2007,3,89
"aaronrouse_nyg_2009","aaronrouse","nyg",2009,"s",76,223,4.58,2007,3,89
"aaronschobel_buf_2006","aaronschobel","buf",2006,"ed",76,262,4.58,2001,2,46
"aaronschobel_buf_2007","aaronschobel","buf",2007,"ed",76,262,4.58,2001,2,46
"aaronschobel_buf_2008","aaronschobel","buf",2008,"ed",76,262,4.58,2001,2,46
"aaronschobel_buf_2009","aaronschobel","buf",2009,"ed",76,262,4.58,2001,2,46
"aaronsmith_pit_2006","aaronsmith","pit",2006,"di",77,298,5.06,1999,4,109
"aaronsmith_pit_2007","aaronsmith","pit",2007,"di",77,298,5.06,1999,4,109
"aaronsmith_pit_2008","aaronsmith","pit",2008,"di",77,298,5.06,1999,4,109
"aaronsmith_pit_2009","aaronsmith","pit",2009,"di",77,298,5.06,1999,4,109
"aaronsmith_pit_2010","aaronsmith","pit",2010,"ed",77,298,5.06,1999,4,109
"aaronsmith_pit_2011","aaronsmith","pit",2011,"di",77,298,5.06,1999,4,109
"aaronstecker_no_2006","aaronstecker","no",2006,"hb",69,213,4.84,1999,10,300
"aaronstecker_no_2007","aaronstecker","no",2007,"hb",69,213,4.84,1999,10,300
"aaronstecker_no_2008","aaronstecker","no",2008,"hb",69,213,4.84,1999,10,300
"aaronstecker_atl_2009","aaronstecker","atl",2009,"hb",69,213,4.84,1999,10,300
"aaronstinnie_ten_2018","aaronstinnie","ten",2018,"g",75,312,,2018,10,300
"aaronstinnie_tb_2019","aaronstinnie","tb",2019,"g",75,312,,2018,10,300
"aaronstinnie_ten_2019","aaronstinnie","ten",2019,"g",75,312,,2018,10,300
"aaronwalker_lar_2006","aaronwalker","lar",2006,"te",78,252,4.72,2003,5,161
"aaronwalker_lar_2007","aaronwalker","lar",2007,"te",78,252,4.72,2003,5,161
"aaronwallace_ten_2016","aaronwallace","ten",2016,"ed",74,242,,2016,7,222
"aaronwallace_ten_2017","aaronwallace","ten",2017,"ed",74,242,,2016,7,222
"aaronwallace_ten_2018","aaronwallace","ten",2018,"ed",74,242,,2016,7,222
"aaronwilliams_buf_2011","aaronwilliams","buf",2011,"cb",72,204,4.55,2011,2,34
"aaronwilliams_buf_2012","aaronwilliams","buf",2012,"cb",72,204,4.55,2011,2,34
"aaronwilliams_buf_2013","aaronwilliams","buf",2013,"s",72,204,4.55,2011,2,34
"aaronwilliams_buf_2014","aaronwilliams","buf",2014,"s",72,204,4.55,2011,2,34
"aaronwilliams_buf_2015","aaronwilliams","buf",2015,"s",72,204,4.55,2011,2,34
"aaronwilliams_buf_2016","aaronwilliams","buf",2016,"s",72,204,4.55,2011,2,34
"abdulhodge_gb_2006","abdulhodge","gb",2006,"lb",72,236,4.76,2006,3,67
"abdulhodge_cin_2008","abdulhodge","cin",2008,"lb",72,236,4.76,2006,3,67
"abdulhodge_cin_2009","abdulhodge","cin",2009,"lb",72,236,4.76,2006,3,67
"abdullahanderson_chi_2019","abdullahanderson","chi",2019,"di",76,295,,2018,10,300
"abramelam_dal_2006","abramelam","dal",2006,"s",72,205,,2005,10,300
"abramelam_nyj_2007","abramelam","nyj",2007,"s",72,205,,2005,10,300
"abramelam_nyj_2008","abramelam","nyj",2008,"s",72,205,,2005,10,300
"abramelam_cle_2009","abramelam","cle",2009,"s",72,205,,2005,10,300
"abramelam_cle_2010","abramelam","cle",2010,"s",72,205,,2005,10,300
"abramelam_dal_2011","abramelam","dal",2011,"s",72,205,,2005,10,300
"abramelam_kc_2012","abramelam","kc",2012,"s",72,205,,2005,10,300
"abryjones_jax_2013","abryjones","jax",2013,"di",76,318,,2013,10,300
"abryjones_jax_2014","abryjones","jax",2014,"di",76,318,,2013,10,300
"abryjones_jax_2015","abryjones","jax",2015,"di",76,318,,2013,10,300
"abryjones_jax_2016","abryjones","jax",2016,"di",76,318,,2013,10,300
"abryjones_jax_2017","abryjones","jax",2017,"di",76,318,,2013,10,300
"abryjones_jax_2018","abryjones","jax",2018,"di",76,318,,2013,10,300
"abryjones_jax_2019","abryjones","jax",2019,"di",76,318,,2013,10,300
"acesanders_jax_2013","acesanders","jax",2013,"wr",67,178,4.58,2013,4,101
"acesanders_jax_2014","acesanders","jax",2014,"wr",67,178,4.58,2013,4,101
"acesanders_jax_2015","acesanders","jax",2015,"wr",67,178,4.58,2013,4,101
"adairiusbarnes_det_2016","adairiusbarnes","det",2016,"cb",71,186,,2016,10,300
"adaliusthomas_bal_2006","adaliusthomas","bal",2006,"ed",74,270,4.56,2000,6,186
"adaliusthomas_ne_2007","adaliusthomas","ne",2007,"lb",74,270,4.56,2000,6,186
"adaliusthomas_ne_2008","adaliusthomas","ne",2008,"ed",74,270,4.56,2000,6,186
"adaliusthomas_ne_2009","adaliusthomas","ne",2009,"ed",74,270,4.56,2000,6,186
"adamarchuleta_was_2006","adamarchuleta","was",2006,"s",72,223,4.43,2001,1,20
"adamarchuleta_chi_2007","adamarchuleta","chi",2007,"s",72,223,4.43,2001,1,20
"adambergen_ari_2006","adambergen","ari",2006,"te",76,263,4.78,2005,10,300
"adambighill_no_2017","adambighill","no",2017,"lb",70,230,,2017,10,300
"adambisnowaty_nyg_2017","adambisnowaty","nyg",2017,"t",78,305,5.23,2017,6,200
"adambisnowaty_nyg_2018","adambisnowaty","nyg",2018,"t",78,305,5.23,2017,6,200
"adambutler_ne_2017","adambutler","ne",2017,"di",76,300,,2017,10,300
"adambutler_ne_2018","adambutler","ne",2018,"di",76,300,,2017,10,300
"adambutler_ne_2019","adambutler","ne",2019,"di",76,300,,2017,10,300
"adamcarriker_lar_2007","adamcarriker","lar",2007,"di",78,296,4.9,2007,1,13
"adamcarriker_lar_2008","adamcarriker","lar",2008,"di",78,296,4.9,2007,1,13
"adamcarriker_was_2010","adamcarriker","was",2010,"di",78,296,4.9,2007,1,13
"adamcarriker_was_2011","adamcarriker","was",2011,"di",78,296,4.9,2007,1,13
"adamcarriker_was_2012","adamcarriker","was",2012,"di",78,296,4.9,2007,1,13
"adamgettis_was_2013","adamgettis","was",2013,"g",75,315,5,2012,5,141
"adamgettis_was_2014","adamgettis","was",2014,"g",75,315,5,2012,5,141
"adamgettis_nyg_2015","adamgettis","nyg",2015,"g",75,315,5,2012,5,141
"adamgettis_nyg_2016","adamgettis","nyg",2016,"g",75,315,5,2012,5,141
"adamgoldberg_lar_2006","adamgoldberg","lar",2006,"g",78,330,5.35,2003,10,300
"adamgoldberg_lar_2007","adamgoldberg","lar",2007,"t",78,330,5.35,2003,10,300
"adamgoldberg_lar_2008","adamgoldberg","lar",2008,"t",78,330,5.35,2003,10,300
"adamgoldberg_lar_2009","adamgoldberg","lar",2009,"t",78,330,5.35,2003,10,300
"adamgoldberg_lar_2010","adamgoldberg","lar",2010,"g",78,330,5.35,2003,10,300
"adamgoldberg_lar_2011","adamgoldberg","lar",2011,"t",78,330,5.35,2003,10,300
"adamgoldberg_lar_2012","adamgoldberg","lar",2012,"t",78,330,5.35,2003,10,300
"adamgotsis_den_2016","adamgotsis","den",2016,"di",76,287,,2016,2,63
"adamgotsis_den_2017","adamgotsis","den",2017,"di",76,287,,2016,2,63
"adamgotsis_den_2018","adamgotsis","den",2018,"di",76,287,,2016,2,63
"adamgotsis_den_2019","adamgotsis","den",2019,"di",76,287,,2016,2,63
"adamhayward_tb_2007","adamhayward","tb",2007,"lb",71,235,4.49,2007,6,182
"adamhayward_tb_2008","adamhayward","tb",2008,"lb",71,235,4.49,2007,6,182
"adamhayward_tb_2009","adamhayward","tb",2009,"lb",71,235,4.49,2007,6,182
"adamhayward_tb_2010","adamhayward","tb",2010,"lb",71,235,4.49,2007,6,182
"adamhayward_tb_2011","adamhayward","tb",2011,"lb",71,235,4.49,2007,6,182
"adamhayward_tb_2012","adamhayward","tb",2012,"lb",71,235,4.49,2007,6,182
"adamhayward_tb_2013","adamhayward","tb",2013,"lb",71,235,4.49,2007,6,182
"adamhayward_was_2014","adamhayward","was",2014,"lb",71,235,4.49,2007,6,182
"adamhumphries_tb_2015","adamhumphries","tb",2015,"wr",71,195,,2015,10,300
"adamhumphries_tb_2016","adamhumphries","tb",2016,"wr",71,195,,2015,10,300
"adamhumphries_tb_2017","adamhumphries","tb",2017,"wr",71,195,,2015,10,300
"adamhumphries_tb_2018","adamhumphries","tb",2018,"wr",71,195,,2015,10,300
"adamhumphries_tb_2019","adamhumphries","tb",2019,"wr",71,195,,2015,10,300
"adamhumphries_ten_2019","adamhumphries","ten",2019,"wr",71,195,,2015,10,300
"adamjennings_atl_2006","adamjennings","atl",2006,"wr",69,181,4.44,2006,6,184
"adamjennings_atl_2007","adamjennings","atl",2007,"wr",69,181,4.44,2006,6,184
"adamjennings_atl_2008","adamjennings","atl",2008,"wr",69,181,4.44,2006,6,184
"adamjennings_det_2008","adamjennings","det",2008,"wr",69,181,4.44,2006,6,184
"adamjones_ten_2006","adamjones","ten",2006,"cb",70,185,4.41,2005,1,6
"adamjones_dal_2008","adamjones","dal",2008,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2010","adamjones","cin",2010,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2011","adamjones","cin",2011,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2012","adamjones","cin",2012,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2013","adamjones","cin",2013,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2014","adamjones","cin",2014,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2015","adamjones","cin",2015,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2016","adamjones","cin",2016,"cb",70,185,4.41,2005,1,6
"adamjones_cin_2017","adamjones","cin",2017,"cb",70,185,4.41,2005,1,6
"adamjones_den_2018","adamjones","den",2018,"cb",70,185,4.41,2005,1,6
"adamkoets_nyg_2008","adamkoets","nyg",2008,"t",77,298,5.08,2007,6,189
"adamkoets_nyg_2009","adamkoets","nyg",2009,"t",77,298,5.08,2007,6,189
"adamkoets_nyg_2010","adamkoets","nyg",2010,"ol",77,298,5.08,2007,6,189
"adammeadows_den_2006","adammeadows","den",2006,"t",77,290,5,1997,2,48
"adampankey_gb_2017","adampankey","gb",2017,"g",77,313,,2017,10,300
"adampankey_gb_2018","adampankey","gb",2018,"g",77,313,,2017,10,300
"adampankey_mia_2019","adampankey","mia",2019,"t",77,313,,2017,10,300
"adampodlesh_chi_2013","adampodlesh","chi",2013,"p",71,202,,2007,4,101
"adamredmond_ind_2017","adamredmond","ind",2017,"g",78,300,,2016,10,300
"adamredmond_dal_2018","adamredmond","dal",2018,"g",78,300,,2016,10,300
"adamredmond_dal_2019","adamredmond","dal",2019,"g",78,300,,2016,10,300
"adamseward_car_2006","adamseward","car",2006,"lb",74,248,4.6,2005,5,149
"adamseward_car_2007","adamseward","car",2007,"lb",74,248,4.6,2005,5,149
"adamseward_car_2008","adamseward","car",2008,"lb",74,248,4.6,2005,5,149
"adamshaheen_chi_2017","adamshaheen","chi",2017,"te",77,270,4.79,2017,2,45
"adamshaheen_chi_2018","adamshaheen","chi",2018,"te",77,270,4.79,2017,2,45
"adamshaheen_chi_2019","adamshaheen","chi",2019,"te",77,270,4.79,2017,2,45
"adamsnyder_sf_2006","adamsnyder","sf",2006,"t",77,325,5.34,2005,3,94
"adamsnyder_sf_2007","adamsnyder","sf",2007,"t",77,325,5.34,2005,3,94
"adamsnyder_sf_2008","adamsnyder","sf",2008,"t",77,325,5.34,2005,3,94
"adamsnyder_sf_2009","adamsnyder","sf",2009,"t",77,325,5.34,2005,3,94
"adamsnyder_sf_2010","adamsnyder","sf",2010,"g",77,325,5.34,2005,3,94
"adamsnyder_sf_2011","adamsnyder","sf",2011,"g",77,325,5.34,2005,3,94
"adamsnyder_ari_2012","adamsnyder","ari",2012,"g",77,325,5.34,2005,3,94
"adamsnyder_sf_2012","adamsnyder","sf",2012,"g",77,325,5.34,2005,3,94
"adamsnyder_ari_2013","adamsnyder","ari",2013,"g",77,325,5.34,2005,3,94
"adamsnyder_sf_2013","adamsnyder","sf",2013,"g",77,325,5.34,2005,3,94
"adamsnyder_nyg_2014","adamsnyder","nyg",2014,"g",77,325,5.34,2005,3,94
"adamsnyder_sf_2014","adamsnyder","sf",2014,"g",77,325,5.34,2005,3,94
"adamterry_bal_2006","adamterry","bal",2006,"t",80,330,5.4,2005,2,64
"adamterry_bal_2007","adamterry","bal",2007,"t",80,330,5.4,2005,2,64
"adamterry_bal_2008","adamterry","bal",2008,"t",80,330,5.4,2005,2,64
"adamterry_lac_2010","adamterry","lac",2010,"t",80,330,5.4,2005,2,64
"adamthielen_min_2014","adamthielen","min",2014,"wr",74,200,,2013,10,300
"adamthielen_min_2015","adamthielen","min",2015,"wr",74,200,,2013,10,300
"adamthielen_min_2016","adamthielen","min",2016,"wr",74,200,,2013,10,300
"adamthielen_min_2017","adamthielen","min",2017,"wr",74,200,,2013,10,300
"adamthielen_min_2018","adamthielen","min",2018,"wr",74,200,,2013,10,300
"adamthielen_min_2019","adamthielen","min",2019,"wr",74,200,,2013,10,300
"adamtimmerman_lar_2006","adamtimmerman","lar",2006,"g",76,310,5.17,1995,7,230
"adamtreu_oak_2006","adamtreu","oak",2006,"ol",77,300,5.22,1997,3,72
"adamvinatieri_ind_2013","adamvinatieri","ind",2013,"k",72,212,,1996,10,300
"adamvinatieri_ind_2014","adamvinatieri","ind",2014,"k",72,212,,1996,10,300
"adamvinatieri_ind_2015","adamvinatieri","ind",2015,"k",72,212,,1996,10,300
"adamvinatieri_ind_2016","adamvinatieri","ind",2016,"k",72,212,,1996,10,300
"adamvinatieri_ind_2017","adamvinatieri","ind",2017,"k",72,212,,1996,10,300
"adamvinatieri_ind_2018","adamvinatieri","ind",2018,"k",72,212,,1996,10,300
"adamvinatieri_ind_2019","adamvinatieri","ind",2019,"k",72,212,,1996,10,300
"adariustaylor_car_2014","adariustaylor","car",2014,"lb",72,230,,2014,10,300
"adariustaylor_tb_2015","adariustaylor","tb",2015,"lb",72,230,,2014,10,300
"adariustaylor_tb_2016","adariustaylor","tb",2016,"lb",72,230,,2014,10,300
"adariustaylor_tb_2017","adariustaylor","tb",2017,"lb",72,230,,2014,10,300
"adariustaylor_tb_2018","adariustaylor","tb",2018,"lb",72,230,,2014,10,300
"adariustaylor_cle_2019","adariustaylor","cle",2019,"lb",72,230,,2014,10,300
"adejimoh_was_2006","adejimoh","was",2006,"cb",72,190,4.47,2003,10,300
"adewaleogunleye_chi_2006","adewaleogunleye","chi",2006,"ed",76,260,4.9,2000,10,300
"adewaleogunleye_chi_2007","adewaleogunleye","chi",2007,"ed",76,260,4.9,2000,10,300
"adewaleogunleye_chi_2008","adewaleogunleye","chi",2008,"ed",76,260,4.9,2000,10,300
"adewaleogunleye_chi_2009","adewaleogunleye","chi",2009,"ed",76,260,4.9,2000,10,300
"adewaleogunleye_hou_2010","adewaleogunleye","hou",2010,"ed",76,260,4.9,2000,10,300
"adimchinobeechemandu_hou_2007","adimchinobeechemandu","hou",2007,"hb",71,226,4.6,2004,7,208
"adolphuswashington_buf_2016","adolphuswashington","buf",2016,"di",76,295,5.17,2016,3,80
"adolphuswashington_buf_2017","adolphuswashington","buf",2017,"di",76,295,5.17,2016,3,80
"adolphuswashington_buf_2018","adolphuswashington","buf",2018,"di",76,295,5.17,2016,3,80
"adolphuswashington_cin_2018","adolphuswashington","cin",2018,"di",76,295,5.17,2016,3,80
"adonisalexander_was_2018","adonisalexander","was",2018,"cb",75,207,,2018,6,300
"adoreejackson_ten_2017","adoreejackson","ten",2017,"cb",71,185,4.42,2017,1,18
"adoreejackson_ten_2018","adoreejackson","ten",2018,"cb",71,185,4.42,2017,1,18
"adoreejackson_ten_2019","adoreejackson","ten",2019,"cb",71,185,4.42,2017,1,18
"adrianamos_chi_2015","adrianamos","chi",2015,"s",72,214,4.56,2015,5,142
"adrianamos_chi_2016","adrianamos","chi",2016,"s",72,214,4.56,2015,5,142
"adrianamos_chi_2017","adrianamos","chi",2017,"s",72,214,4.56,2015,5,142
"adrianamos_chi_2018","adrianamos","chi",2018,"s",72,214,4.56,2015,5,142
"adrianamos_gb_2019","adrianamos","gb",2019,"s",72,214,4.56,2015,5,142
"adrianarrington_no_2010","adrianarrington","no",2010,"te",75,203,4.57,2008,7,237
"adrianarrington_no_2011","adrianarrington","no",2011,"wr",75,203,4.57,2008,7,237
"adrianarrington_no_2012","adrianarrington","no",2012,"wr",75,203,4.57,2008,7,237
"adrianawasom_nyg_2006","adrianawasom","nyg",2006,"ed",76,275,4.93,2005,10,300
"adrianawasom_nyg_2007","adrianawasom","nyg",2007,"ed",76,275,4.93,2005,10,300
"adrianawasom_min_2011","adrianawasom","min",2011,"ed",76,275,4.93,2005,10,300
"adrianclayborn_tb_2011","adrianclayborn","tb",2011,"ed",75,280,4.78,2011,1,20
"adrianclayborn_tb_2012","adrianclayborn","tb",2012,"ed",75,280,4.78,2011,1,20
"adrianclayborn_tb_2013","adrianclayborn","tb",2013,"ed",75,280,4.78,2011,1,20
"adrianclayborn_tb_2014","adrianclayborn","tb",2014,"ed",75,280,4.78,2011,1,20
"adrianclayborn_atl_2015","adrianclayborn","atl",2015,"di",75,280,4.78,2011,1,20
"adrianclayborn_atl_2016","adrianclayborn","atl",2016,"ed",75,280,4.78,2011,1,20
"adrianclayborn_atl_2017","adrianclayborn","atl",2017,"ed",75,280,4.78,2011,1,20
"adrianclayborn_ne_2018","adrianclayborn","ne",2018,"ed",75,280,4.78,2011,1,20
"adrianclayborn_atl_2019","adrianclayborn","atl",2019,"ed",75,280,4.78,2011,1,20
"adriancolbert_sf_2017","adriancolbert","sf",2017,"s",74,205,,2017,7,229
"adriancolbert_sf_2018","adriancolbert","sf",2018,"s",74,205,,2017,7,229
"adriancolbert_mia_2019","adriancolbert","mia",2019,"s",74,205,,2017,7,229
"adrianhamilton_bal_2012","adrianhamilton","bal",2012,"lb",75,251,,2012,10,300
"adrianjones_nyj_2006","adrianjones","nyj",2006,"t",76,296,4.97,2004,4,132
