home_matchup_id,home_team,away_team,year,week,wl_total,game_count,avg_pf,avg_pa,avg_point_diff,pff_ovr_total,pff_offense_total,pff_pass_total,pff_pass_blocking_total,pff_run_blocking_total,pff_receiving_total,pff_rushing_total,pff_defense_total,pff_rush_defense_total,pff_tackling_total,pff_pass_rush_total,pff_coverage_total,pff_special_teams_total,win_percentage,opp_wl_total,opp_game_count,opp_avg_pf,opp_avg_pa,opp_avg_point_diff,opp_pff_ovr_total,opp_pff_offense_total,opp_pff_pass_total,opp_pff_pass_blocking_total,opp_pff_run_blocking_total,opp_pff_receiving_total,opp_pff_rushing_total,opp_pff_defense_total,opp_pff_rush_defense_total,opp_pff_tackling_total,opp_pff_pass_rush_total,opp_pff_coverage_total,opp_pff_special_teams_total,opp_win_percentage,fav_homeoraway,team_favorite_id,fav_cover,spread_favorite,over_under_line,starting_spread,Total Score Open,spread_movement,precip,dome,temperature,wind_mph,ou_movement,strong_movement,fav_team_stronger,fav_spread,ats_w,ats_l,home_is_fav
detvschi_2014_13,det,chi,2014,13,5.0,11.0,21.454545454545453,27.545454545454547,-6.090909090909091,67.46363636363637,67.13636363636364,60.53636363636363,70.51818181818182,68.77272727272727,67.23636363636363,57.9,65.56363636363636,71.07272727272726,70.14545454545454,64.83636363636364,57.91818181818182,53.654545454545456,0.45454545454545453,7.0,11.0,17.90909090909091,17.272727272727273,0.6363636363636364,69.36363636363636,66.95454545454545,61.97272727272727,73.80000000000001,61.79090909090908,65.75454545454545,63.26363636363636,69.82727272727273,75.04545454545455,57.72727272727273,66.52727272727273,64.22727272727273,54.127272727272725,0.6363636363636364,0,det,cover,-7.5,46.0,-6.5,46.5,-1.0,0.0,1.0,70.0,0.0,-0.5,0.0,1.0,-7.5,1,0,1
chivsdal_2014_14,chi,dal,2014,14,5.0,12.0,21.083333333333332,28.083333333333332,-7.0,66.9,66.56666666666666,60.34166666666666,70.18333333333334,67.58333333333333,66.60000000000001,57.74166666666667,64.75,71.36666666666666,70.10000000000001,65.0,56.583333333333336,55.574999999999996,0.4166666666666667,8.0,12.0,25.166666666666668,22.75,2.4166666666666665,73.34166666666667,75.89166666666667,67.7,80.75,72.85,70.01666666666667,67.75833333333334,63.64166666666667,62.125,59.96666666666667,65.20833333333333,60.81666666666667,59.199999999999996,0.6666666666666666,1,dal,cover,-3.5,50.0,-3.5,50.5,0.0,0.0,0.0,34.0,6.0,0.0,0.0,0.0,-3.5,0,1,0
chivsno_2014_15,chi,no,2014,15,5.0,13.0,21.615384615384617,29.076923076923077,-7.461538461538462,65.90769230769232,66.76153846153846,60.707692307692305,70.92307692307692,67.8153846153846,66.3923076923077,57.93076923076923,62.5923076923077,69.25384615384615,70.56153846153846,63.80769230769231,55.03846153846154,54.16153846153846,0.38461538461538464,5.0,13.0,25.615384615384617,27.615384615384617,-2.0,68.55384615384617,73.63846153846154,75.84615384615384,71.23846153846154,66.68461538461537,67.84615384615384,65.86153846153846,57.45384615384616,62.96923076923077,57.18461538461539,60.884615384615394,53.95384615384616,60.5,0.38461538461538464,1,no,cover,-3.0,53.5,-3.0,54.0,0.0,1.0,0.0,42.0,6.0,-0.5,0.0,0.0,-3.0,0,1,0
chivsdet_2014_16,chi,det,2014,16,5.0,14.0,21.142857142857142,29.214285714285715,-8.071428571428571,66.2,67.15,60.39999999999999,70.49285714285715,69.49285714285715,66.11428571428571,59.05714285714286,62.285714285714285,69.79285714285714,70.51428571428572,63.478571428571435,54.5,54.69285714285714,0.35714285714285715,10.0,14.0,20.071428571428573,17.0,3.0714285714285716,72.03571428571429,69.47142857142858,65.24285714285715,74.50714285714287,63.442857142857136,67.81428571428572,62.685714285714276,70.9,74.56428571428572,59.58571428571428,65.65714285714286,66.65,54.8,0.7142857142857143,1,det,no cover,-10.0,44.5,-7.0,45.5,3.0,0.0,0.0,36.0,7.0,-1.0,0.0,0.0,-10.0,1,0,0
minvschi_2014_17,min,chi,2014,17,5.0,15.0,20.666666666666668,28.6,-7.933333333333334,66.27333333333334,66.82666666666667,60.82666666666667,70.46666666666667,69.52666666666666,65.32666666666667,58.95333333333333,62.67333333333333,68.87333333333332,70.3,63.726666666666674,55.55333333333333,56.36666666666667,0.3333333333333333,6.0,15.0,20.8,22.266666666666666,-1.4666666666666666,70.12000000000002,68.24,63.419999999999995,68.90666666666667,67.54666666666667,67.14666666666666,60.773333333333326,67.68,71.67333333333333,70.45333333333333,63.02666666666667,62.433333333333344,59.93333333333333,0.4,0,min,no cover,-7.0,47.5,-7.5,44.0,0.5,0.0,0.0,22.0,4.0,3.0,0.0,0.0,-7.0,0,1,1
seavschi_2015_3,sea,chi,2015,3,0.0,2.0,23.0,39.5,-16.5,67.25000000000001,67.5,56.999999999999986,64.15,71.94999999999999,64.85,68.35,60.250000000000014,70.4,74.20000000000002,65.15000000000003,50.349999999999994,56.35,0.0,0.0,2.0,24.0,30.5,-6.5,66.70000000000007,64.54999999999998,59.39999999999999,56.59999999999999,58.449999999999974,66.99999999999993,68.14999999999995,65.65000000000006,72.25,56.650000000000034,76.75000000000009,54.50000000000004,57.80000000000001,0.0,0,sea,cover,-16.5,43.5,-14.5,45.0,-2.0,0.0,0.0,62.0,7.0,-1.5,0.0,1.0,-16.5,1,0,1
chivsoak_2015_4,chi,oak,2015,4,0.0,3.0,15.333333333333334,35.0,-19.666666666666668,66.2,63.166666666666664,56.26666666666665,60.06666666666667,69.1,60.93333333333334,64.7,63.70000000000001,67.5,75.33333333333333,65.06666666666668,58.300000000000004,59.0,0.0,2.0,3.0,25.666666666666668,28.666666666666668,-3.0,67.83333333333337,70.26666666666665,58.89999999999998,82.36666666666666,70.5333333333333,65.06666666666662,71.26666666666664,58.9666666666667,58.566666666666684,51.76666666666669,64.33333333333339,56.30000000000003,66.26666666666667,0.6666666666666666,1,oak,no cover,-3.0,44.5,-2.5,44.5,0.5,1.0,0.0,56.0,8.0,0.0,0.0,0.0,-3.0,1,0,0
kcvschi_2015_5,kc,chi,2015,5,1.0,4.0,17.0,31.25,-14.25,68.95,64.65,61.849999999999994,63.7,66.44999999999999,62.975,59.225,68.025,73.7,73.575,63.30000000000001,60.825,60.875,0.25,1.0,4.0,25.0,31.25,-6.25,65.82500000000002,65.14999999999999,60.17499999999998,66.35000000000001,64.24999999999999,65.54999999999997,61.924999999999976,61.32500000000002,69.925,73.27499999999999,63.02500000000003,52.62500000000002,60.799999999999976,0.25,0,kc,no cover,-9.5,44.5,-10.0,45.5,0.0,0.0,0.0,80.0,11.0,-1.5,0.0,0.0,-9.5,0,1,1
detvschi_2015_6,det,chi,2015,6,2.0,5.0,17.2,28.4,-11.2,68.38000000000001,64.66,62.959999999999994,63.260000000000005,64.75999999999999,63.1,60.120000000000005,67.16,73.0,74.06,63.60000000000001,59.54,62.36,0.4,0.0,5.0,16.6,27.6,-11.0,64.06000000000002,61.879999999999995,52.019999999999996,65.04,57.379999999999995,68.57999999999998,52.219999999999985,62.860000000000014,67.47999999999999,67.14,65.58000000000001,55.56000000000002,63.61999999999999,0.0,0,det,no cover,-3.5,45.5,-2.5,44.0,-1.0,0.0,1.0,70.0,0.0,1.0,0.0,1.0,-3.5,0,1,1
chivsmin_2015_8,chi,min,2015,8,2.0,6.0,20.0,29.833333333333332,-9.833333333333334,68.63333333333334,65.81666666666666,64.03333333333333,65.2,65.83333333333333,63.56666666666666,60.61666666666667,66.05,73.71666666666667,69.43333333333334,63.216666666666676,58.26666666666667,61.85,0.3333333333333333,4.0,6.0,20.666666666666668,17.0,3.6666666666666665,71.68333333333335,70.01666666666667,68.28333333333332,71.74999999999999,63.816666666666656,67.93333333333331,63.399999999999984,66.73333333333335,66.58333333333333,66.63333333333334,70.61666666666669,62.88333333333335,68.85,0.6666666666666666,1,min,cover,-1.5,44.0,-2.5,42.0,-1.5,0.0,0.0,61.0,7.0,1.5,0.0,1.0,-1.5,0,1,0
lacvschi_2015_9,lac,chi,2015,9,2.0,7.0,20.0,28.857142857142858,-8.857142857142858,68.47142857142858,67.67142857142856,65.15714285714286,63.300000000000004,69.08571428571427,65.12857142857142,59.75714285714286,63.857142857142854,69.9,66.91428571428571,63.228571428571435,57.214285714285715,61.98571428571428,0.2857142857142857,2.0,8.0,23.875,28.375,-4.5,64.75,70.0375,66.94999999999999,66.15,63.099999999999994,71.63749999999999,57.83749999999999,54.550000000000004,54.3375,53.4625,58.96250000000002,57.51250000000002,58.46249999999999,0.25,0,lac,no cover,-3.5,49.5,-4.0,50.0,0.5,1.0,0.0,61.0,7.0,-1.0,0.0,0.0,-3.5,0,1,1
larvschi_2015_10,lar,chi,2015,10,3.0,8.0,20.25,27.625,-7.375,70.575,70.7,67.475,63.3125,71.675,67.5625,61.1625,64.17500000000001,68.1625,67.05,63.525000000000006,58.8125,63.05,0.375,4.0,8.0,19.125,18.25,0.875,71.61250000000001,65.6625,65.0625,65.2,66.05,61.32499999999998,64.69999999999999,72.75,75.8125,66.7,69.45000000000002,67.47500000000001,59.98749999999999,0.5,0,lar,no cover,-7.0,42.5,-8.0,42.5,0.5,0.0,1.0,70.0,0.0,-0.5,0.0,0.0,-7.0,0,1,1
chivsden_2015_11,chi,den,2015,11,4.0,9.0,22.11111111111111,26.0,-3.888888888888889,70.51111111111112,70.33333333333333,66.33333333333333,60.8111111111111,72.4111111111111,67.1888888888889,60.96666666666667,64.88888888888889,67.71111111111111,69.13333333333334,63.91111111111112,59.977777777777774,62.044444444444444,0.4444444444444444,,,,,,,,,,,,,,,,,,,,1,den,push,-2.0,41.5,-2.0,43.0,0.5,0.0,0.0,29.0,6.0,-1.5,0.0,0.0,-2.0,0,0,0
gbvschi_2015_12,gb,chi,2015,12,4.0,10.0,21.4,25.1,-3.7,70.47,69.85,64.96000000000001,61.56,72.41999999999999,67.05,60.3,65.53,68.49,69.05,63.92,60.1,61.529999999999994,0.4,7.0,10.0,24.9,19.8,5.1,71.95000000000002,69.86,70.07,78.39,63.96,64.97,64.14999999999999,68.21000000000001,66.24,63.1,64.95,67.10000000000001,64.72999999999999,0.7,0,gb,no cover,-8.0,45.0,-8.0,47.5,0.5,1.0,0.0,35.0,10.0,-2.5,0.0,0.0,-8.0,0,1,1
chivssf_2015_13,chi,sf,2015,13,5.0,11.0,21.0,24.0,-3.0,70.11818181818181,70.55454545454546,65.69090909090909,61.86363636363637,72.61818181818181,67.66363636363636,61.03636363636363,64.46363636363637,65.58181818181818,67.56363636363636,63.22727272727273,60.654545454545456,59.5,0.45454545454545453,3.0,11.0,13.818181818181818,24.636363636363637,-10.818181818181818,63.863636363636374,63.73636363636364,57.345454545454544,73.76363636363637,63.82727272727272,63.27272727272726,58.4090909090909,62.3818181818182,68.34545454545454,65.65454545454546,59.845454545454565,58.790909090909096,57.81818181818183,0.2727272727272727,0,chi,no cover,-6.5,43.0,-7.0,41.5,1.0,0.0,0.0,46.0,4.0,1.5,0.0,0.0,-6.5,0,1,1
chivswas_2015_14,chi,was,2015,14,5.0,12.0,20.916666666666668,24.166666666666668,-3.25,70.60833333333333,70.75,65.125,62.09166666666667,73.14999999999999,67.39999999999999,62.11666666666667,65.325,64.925,67.45,63.34166666666667,62.15833333333333,60.63333333333333,0.4166666666666667,5.0,12.0,21.416666666666668,23.833333333333332,-2.4166666666666665,66.95833333333334,68.05,64.65833333333333,69.63333333333333,68.39166666666667,67.99166666666665,53.84166666666666,61.62500000000001,62.81666666666667,61.82500000000001,64.25000000000001,58.225,59.73333333333334,0.4166666666666667,0,chi,no cover,-4.0,43.5,-3.5,43.5,-0.5,1.0,0.0,58.0,11.0,-1.0,0.0,1.0,-4.0,0,1,1
minvschi_2015_15,min,chi,2015,15,5.0,13.0,20.923076923076923,24.153846153846153,-3.230769230769231,70.70769230769231,71.66923076923078,66.11538461538461,62.46153846153846,73.94615384615385,68.14615384615385,62.353846153846156,64.4,64.2,66.51538461538462,63.56923076923078,60.892307692307696,61.400000000000006,0.38461538461538464,8.0,13.0,19.846153846153847,19.615384615384617,0.23076923076923078,70.28461538461539,69.1923076923077,63.34615384615384,66.26923076923077,69.06153846153846,65.62307692307692,64.6076923076923,65.12307692307692,66.63846153846154,68.26153846153846,68.16923076923078,59.71538461538462,64.8076923076923,0.6153846153846154,0,min,cover,-4.0,44.0,-5.0,43.0,1.0,0.0,0.0,36.0,3.0,0.5,0.0,0.0,-4.0,1,0,1
