p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
kennethgainwell_phi_2022_8,phi_2022_8,kennethgainwell_phi_2022,phi_2022,kennethgainwell,77737,hb,phi,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
russellwilson_den_2022_8,den_2022_8,russellwilson_den_2022,den_2022,russellwilson,7077,qb,den,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tevincoleman_sf_2022_8,sf_2022_8,tevincoleman_sf_2022,sf_2022,tevincoleman,9506,hb,sf,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
patrickmahomes_kc_2022_8,kc_2022_8,patrickmahomes_kc_2022,kc_2022,patrickmahomes,11765,qb,kc,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
brandonpowell_lar_2022_8,lar_2022_8,brandonpowell_lar_2022,lar_2022,brandonpowell,48036,wr,lar,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
philliplindsay_ind_2022_8,ind_2022_8,philliplindsay_ind_2022,ind_2022,philliplindsay,12660,hb,ind,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tyquanthornton_ne_2022_8,ne_2022_8,tyquanthornton_ne_2022,ne_2022,tyquanthornton,78092,wr,ne,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kevinharris_ne_2022_8,ne_2022_8,kevinharris_ne_2022,ne_2022,kevinharris,99141,hb,ne,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
pjwalker_car_2022_8,car_2022_8,pjwalker_car_2022,car_2022,pjwalker,12134,qb,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
cooperkupp_lar_2022_8,lar_2022_8,cooperkupp_lar_2022,lar_2022,cooperkupp,11824,wr,lar,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kirkcousins_min_2022_8,min_2022_8,kirkcousins_min_2022,min_2022,kirkcousins,7102,qb,min,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jamescook_buf_2022_8,buf_2022_8,jamescook_buf_2022,buf_2022,jamescook,83666,hb,buf,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
matthewstafford_lar_2022_8,lar_2022_8,matthewstafford_lar_2022,lar_2022,matthewstafford,4924,qb,lar,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
terrymclaurin_was_2022_8,was_2022_8,terrymclaurin_was_2022,was_2022,terrymclaurin,48229,wr,was,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
alecingold_mia_2022_8,mia_2022_8,alecingold_mia_2022,mia_2022,alecingold,34934,fb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
velusjonesjr_chi_2022_8,chi_2022_8,velusjonesjr_chi_2022,chi_2022,velusjonesjr,40573,wr,chi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chaseclaypool_pit_2022_8,pit_2022_8,chaseclaypool_pit_2022,pit_2022,chaseclaypool,42312,wr,pit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
bennettskowronek_lar_2022_8,lar_2022_8,bennettskowronek_lar_2022,lar_2022,bennettskowronek,27948,wr,lar,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
alexandermattison_min_2022_8,min_2022_8,alexandermattison_min_2022,min_2022,alexandermattison,45817,hb,min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
equanimeousstbrown_chi_2022_8,chi_2022_8,equanimeousstbrown_chi_2022,chi_2022,equanimeousstbrown,47967,wr,chi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
stevensims_pit_2022_8,pit_2022_8,stevensims_pit_2022,pit_2022,stevensims,48341,wr,pit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jamalagnew_jax_2022_8,jax_2022_8,jamalagnew_jax_2022,jax_2022,jamalagnew,11920,wr,jax,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
cjham_min_2022_8,min_2022_8,cjham_min_2022,min_2022,cjham,11347,fb,min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ronnierivers_lar_2022_8,lar_2022_8,ronnierivers_lar_2022,lar_2022,ronnierivers,57208,hb,lar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
skylarthompson_mia_2022_8,mia_2022_8,skylarthompson_mia_2022,mia_2022,skylarthompson,60417,qb,mia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ihmirsmithmarsette_chi_2022_8,chi_2022_8,ihmirsmithmarsette_chi_2022,chi_2022,ihmirsmithmarsette,61324,wr,chi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
donovanpeoplesjones_cle_2022_8,cle_2022_8,donovanpeoplesjones_cle_2022,cle_2022,donovanpeoplesjones,61439,wr,cle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
quezwatkins_phi_2022_8,phi_2022_8,quezwatkins_phi_2022,phi_2022,quezwatkins,61664,wr,phi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rashidshaheed_no_2022_8,no_2022_8,rashidshaheed_no_2022,no_2022,rashidshaheed,63707,wr,no,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
pierrestrongjr_ne_2022_8,ne_2022_8,pierrestrongjr_ne_2022,ne_2022,pierrestrongjr,66619,hb,ne,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
keithsmith_atl_2022_8,atl_2022_8,keithsmith_atl_2022,atl_2022,keithsmith,9302,fb,atl,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tutuatwell_lar_2022_8,lar_2022_8,tutuatwell_lar_2022,lar_2022,tutuatwell,77965,wr,lar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
teddybridgewater_mia_2022_8,mia_2022_8,teddybridgewater_mia_2022,mia_2022,teddybridgewater,8667,qb,mia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
aaronrodgers_gb_2022_8,gb_2022_8,aaronrodgers_gb_2022,gb_2022,aaronrodgers,2241,qb,gb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
georgepickens_pit_2022_8,pit_2022_8,georgepickens_pit_2022,pit_2022,georgepickens,99229,wr,pit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
derrickhenry_ten_2022_8,ten_2022_8,derrickhenry_ten_2022,ten_2022,derrickhenry,10679,hb,ten,1,30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
saquonbarkley_nyg_2022_8,nyg_2022_8,saquonbarkley_nyg_2022,nyg_2022,saquonbarkley,45791,hb,nyg,1,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kennethwalkeriii_sea_2022_8,sea_2022_8,kennethwalkeriii_sea_2022,sea_2022,kennethwalkeriii,97199,hb,sea,1,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
joshjacobs_lv_2022_8,lv_2022_8,joshjacobs_lv_2022,lv_2022,joshjacobs,45953,hb,lv,1,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
brianrobinsonjr_was_2022_8,was_2022_8,brianrobinsonjr_was_2022,was_2022,brianrobinsonjr,57120,hb,was,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dameonpierce_hou_2022_8,hou_2022_8,dameonpierce_hou_2022,hou_2022,dameonpierce,83659,hb,hou,1,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
joemixon_cin_2022_8,cin_2022_8,joemixon_cin_2022,cin_2022,joemixon,11803,hb,cin,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
najeeharris_pit_2022_8,pit_2022_8,najeeharris_pit_2022,pit_2022,najeeharris,57121,hb,pit,1,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tylerallgeier_atl_2022_8,atl_2022_8,tylerallgeier_atl_2022,atl_2022,tylerallgeier,83639,hb,atl,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
gusedwards_bal_2022_8,bal_2022_8,gusedwards_bal_2022,bal_2022,gusedwards,46027,hb,bal,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
raheemmostert_mia_2022_8,mia_2022_8,raheemmostert_mia_2022,mia_2022,raheemmostert,9783,hb,mia,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
nickchubb_cle_2022_8,cle_2022_8,nickchubb_cle_2022,cle_2022,nickchubb,45783,hb,cle,1,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jamaalwilliams_det_2022_8,det_2022_8,jamaalwilliams_det_2022,det_2022,jamaalwilliams,11889,hb,det,1,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
davidmontgomery_chi_2022_8,chi_2022_8,davidmontgomery_chi_2022,chi_2022,davidmontgomery,45719,hb,chi,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
dontaforeman_car_2022_8,car_2022_8,dontaforeman_car_2022,car_2022,dontaforeman,11844,hb,car,1,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
ezekielelliott_dal_2022_8,dal_2022_8,ezekielelliott_dal_2022,dal_2022,ezekielelliott,10638,hb,dal,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
justinfields_chi_2022_8,chi_2022_8,justinfields_chi_2022,chi_2022,justinfields,82118,qb,chi,1,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
travisetienne_jax_2022_8,jax_2022_8,travisetienne_jax_2022,jax_2022,travisetienne,57185,hb,jax,1,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
michaelcarter_nyj_2022_8,nyj_2022_8,michaelcarter_nyj_2022,nyj_2022,michaelcarter,57337,hb,nyj,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
enobenjamin_ari_2022_8,ari_2022_8,enobenjamin_ari_2022,ari_2022,enobenjamin,57136,hb,ari,1,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
khalilherbert_chi_2022_8,chi_2022_8,khalilherbert_chi_2022,chi_2022,khalilherbert,41668,hb,chi,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
tonypollard_dal_2022_8,dal_2022_8,tonypollard_dal_2022,dal_2022,tonypollard,27126,hb,dal,1,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
alvinkamara_no_2022_8,no_2022_8,alvinkamara_no_2022,no_2022,alvinkamara,11822,hb,no,1,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
rhamondrestevenson_ne_2022_8,ne_2022_8,rhamondrestevenson_ne_2022,ne_2022,rhamondrestevenson,98689,hb,ne,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
melvingordoniii_den_2022_8,den_2022_8,melvingordoniii_den_2022,den_2022,melvingordoniii,9448,hb,den,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kenyandrake_bal_2022_8,bal_2022_8,kenyandrake_bal_2022,bal_2022,kenyandrake,10707,hb,bal,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
danieljones_nyg_2022_8,nyg_2022_8,danieljones_nyg_2022,nyg_2022,danieljones,39395,qb,nyg,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
antoniogibson_was_2022_8,was_2022_8,antoniogibson_was_2022,was_2022,antoniogibson,78050,hb,was,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
lamarjackson_bal_2022_8,bal_2022_8,lamarjackson_bal_2022,bal_2022,lamarjackson,46416,qb,bal,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jonathantaylor_ind_2022_8,ind_2022_8,jonathantaylor_ind_2022,ind_2022,jonathantaylor,57488,hb,ind,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chubahubbard_car_2022_8,car_2022_8,chubahubbard_car_2022,car_2022,chubahubbard,57373,hb,car,1,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
austinekeler_lac_2022_8,lac_2022_8,austinekeler_lac_2022,lac_2022,austinekeler,12164,hb,lac,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
kylermurray_ari_2022_8,ari_2022_8,kylermurray_ari_2022,ari_2022,kylermurray,38334,qb,ari,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
lataviusmurray_den_2022_8,den_2022_8,lataviusmurray_den_2022,den_2022,lataviusmurray,7962,hb,den,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
isiahpacheco_kc_2022_8,kc_2022_8,isiahpacheco_kc_2022,kc_2022,isiahpacheco,83747,hb,kc,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
keaontayingram_ari_2022_8,ari_2022_8,keaontayingram_ari_2022,ari_2022,keaontayingram,77761,hb,ari,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
christianmccaffrey_sf_2022_8,sf_2022_8,christianmccaffrey_sf_2022,sf_2022,christianmccaffrey,11763,hb,sf,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
leonardfournette_tb_2022_8,tb_2022_8,leonardfournette_tb_2022,tb_2022,leonardfournette,11759,hb,tb,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
aaronjones_gb_2022_8,gb_2022_8,aaronjones_gb_2022,gb_2022,aaronjones,11937,hb,gb,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
chaseedmonds_mia_2022_8,mia_2022_8,chaseedmonds_mia_2022,mia_2022,chaseedmonds,45851,hb,mia,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
jeffwilsonjr_sf_2022_8,sf_2022_8,jeffwilsonjr_sf_2022,sf_2022,jeffwilsonjr,29413,hb,sf,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
calebhuntley_atl_2022_8,atl_2022_8,calebhuntley_atl_2022,atl_2022,calebhuntley,57156,hb,atl,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
marcusmariota_atl_2022_8,atl_2022_8,marcusmariota_atl_2022,atl_2022,marcusmariota,9435,qb,atl,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,8
